Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左股関節[x](cm),左股関節[y](cm),左股関節[z](cm),右股関節[x](cm),右股関節[y](cm),右股関節[z](cm),左膝関節[x](cm),左膝関節[y](cm),左膝関節[z](cm),右膝関節[x](cm),右膝関節[y](cm),右膝関節[z](cm),左足関節[x](cm),左足関節[y](cm),左足関節[z](cm),右足関節[x](cm),右足関節[y](cm),右足関節[z](cm),左第5MP[x](cm),左第5MP[y](cm),左第5MP[z](cm),右第5MP[x](cm),右第5MP[y](cm),右第5MP[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左股関節[x](cm),SD_左股関節[y](cm),SD_左股関節[z](cm),SD_右股関節[x](cm),SD_右股関節[y](cm),SD_右股関節[z](cm),SD_左膝関節[x](cm),SD_左膝関節[y](cm),SD_左膝関節[z](cm),SD_右膝関節[x](cm),SD_右膝関節[y](cm),SD_右膝関節[z](cm),SD_左足関節[x](cm),SD_左足関節[y](cm),SD_左足関節[z](cm),SD_右足関節[x](cm),SD_右足関節[y](cm),SD_右足関節[z](cm),SD_左第5MP[x](cm),SD_左第5MP[y](cm),SD_左第5MP[z](cm),SD_右第5MP[x](cm),SD_右第5MP[y](cm),SD_右第5MP[z](cm)
5.000000,1.735138,1.105434,90.972687,1.201875,0.351242,90.893875,-17.981113,15.914997,128.160614,20.827168,13.635799,125.428970,-16.764809,-10.885269,84.315285,20.751980,-13.929462,86.353600,-14.419760,3.260670,47.930630,17.613699,-3.927963,47.960743,-13.087010,-6.575619,8.208524,12.891370,2.657528,9.614707,-16.632956,4.941372,2.311034,13.048685,14.481998,2.435351,,0.390723,0.529670,0.229489,0.633863,0.676077,0.256228,0.404903,0.576589,0.396888,0.873382,1.175888,0.612005,0.555106,0.572234,0.228948,0.806031,0.750566,0.425318,0.294813,0.734512,0.357085,0.385387,1.070270,0.185115,0.234209,1.137776,0.077580,0.342852,1.281661,0.163626,0.216224,1.131946,0.082589,0.507570,1.257986,0.109898
5.500000,1.600005,1.025013,91.024025,1.380416,0.408443,90.832283,-18.121365,15.874500,128.195572,21.081211,13.815830,125.241226,-16.938963,-10.976414,84.408714,20.869820,-13.993816,86.337723,-14.554017,3.042744,47.952057,17.737780,-4.067039,47.921585,-13.086739,-6.695721,8.189829,12.895568,2.541386,9.601839,-16.686460,4.845875,2.336029,13.032269,14.368542,2.410888,,0.388403,0.522071,0.233992,0.617516,0.684854,0.264209,0.450977,0.589203,0.406201,0.878947,1.165917,0.619114,0.552815,0.553560,0.229336,0.781488,0.729385,0.422730,0.267502,0.740287,0.356587,0.377885,1.041980,0.186394,0.227473,1.130233,0.073063,0.335338,1.285508,0.159047,0.233325,1.118124,0.078858,0.516615,1.258108,0.098436
6.000000,1.461864,0.942593,91.078506,1.554710,0.467060,90.769615,-18.263548,15.828693,128.239929,21.341522,13.990009,125.049820,-17.113445,-11.071712,84.500053,20.979639,-14.051292,86.312645,-14.692068,2.810680,47.970306,17.850014,-4.192905,47.885006,-13.098336,-6.816162,8.167688,12.906502,2.430019,9.597445,-16.738665,4.753201,2.357489,13.012038,14.257298,2.385673,,0.386891,0.514539,0.238807,0.601502,0.690740,0.272045,0.503023,0.600104,0.416175,0.878266,1.149550,0.627324,0.544131,0.532504,0.234954,0.755647,0.714481,0.413610,0.250645,0.747570,0.355412,0.383414,1.013579,0.189346,0.225552,1.121637,0.076688,0.325748,1.288714,0.153619,0.246861,1.104212,0.086590,0.526273,1.258204,0.090196
6.500000,1.316696,0.857197,91.139053,1.726191,0.526119,90.706657,-18.405499,15.778950,128.298325,21.608326,14.156132,124.853775,-17.302223,-11.171276,84.592415,21.078726,-14.100243,86.280197,-14.832412,2.556286,47.984028,17.949915,-4.301666,47.849094,-13.127671,-6.939926,8.143666,12.912852,2.322109,9.591186,-16.794876,4.660069,2.376313,12.992366,14.148083,2.360399,,0.388140,0.506944,0.246155,0.585597,0.696141,0.278974,0.559829,0.606540,0.431514,0.872219,1.132354,0.634006,0.522997,0.504336,0.243965,0.730232,0.698926,0.400087,0.246430,0.756849,0.355513,0.397754,0.992131,0.194822,0.229405,1.109842,0.081546,0.316905,1.289631,0.147161,0.252665,1.091229,0.096937,0.534296,1.254569,0.085357
7.000000,1.167087,0.769764,91.202271,1.892150,0.586243,90.641457,-18.554262,15.725910,128.363739,21.881332,14.313160,124.651627,-17.491743,-11.274151,84.679642,21.172880,-14.138897,86.238121,-14.968949,2.290127,47.993763,18.030510,-4.397266,47.814507,-13.166536,-7.059834,8.119287,12.919422,2.219967,9.587513,-16.842869,4.567867,2.385872,12.974235,14.041859,2.337179,,0.391026,0.499110,0.253803,0.571467,0.697739,0.284379,0.614341,0.608590,0.447322,0.861428,1.111043,0.641442,0.497261,0.475547,0.258392,0.708847,0.687867,0.380905,0.250977,0.766216,0.355194,0.419245,0.972783,0.199840,0.241099,1.097547,0.087941,0.315528,1.288894,0.149086,0.253621,1.079442,0.110979,0.540864,1.250847,0.085522
7.500000,1.012040,0.680958,91.268547,2.055672,0.647598,90.576126,-18.708578,15.671169,128.436768,22.160391,14.463871,124.445396,-17.687632,-11.378216,84.764206,21.262611,-14.165512,86.190262,-15.104471,2.012859,48.002914,18.095884,-4.480507,47.778114,-13.215413,-7.177586,8.097775,12.926135,2.119877,9.583036,-16.883963,4.472736,2.386850,12.962974,13.938236,2.318765,,0.397251,0.491730,0.263377,0.558309,0.699043,0.288588,0.664224,0.606362,0.465982,0.846624,1.090337,0.646818,0.465890,0.443225,0.273608,0.690805,0.682328,0.361489,0.259132,0.771742,0.353303,0.443638,0.963984,0.206521,0.257342,1.083581,0.090410,0.318711,1.285367,0.155460,0.250871,1.068448,0.116236,0.544935,1.244697,0.091329
8.000000,0.852557,0.590816,91.336594,2.214210,0.708637,90.508614,-18.872709,15.614567,128.513000,22.441347,14.603428,124.233284,-17.882275,-11.482548,84.843315,21.354193,-14.184353,86.137352,-15.233794,1.732533,48.011078,18.141983,-4.558765,47.741322,-13.267526,-7.290089,8.079449,12.927326,2.024391,9.575459,-16.912750,4.375912,2.378669,12.958962,13.837597,2.305683,,0.405260,0.484160,0.272797,0.546853,0.697848,0.291123,0.706443,0.600691,0.483173,0.830840,1.069369,0.653791,0.435674,0.413838,0.292679,0.674298,0.678888,0.338930,0.264589,0.777333,0.350436,0.464057,0.955245,0.210001,0.277208,1.070159,0.093091,0.332898,1.279595,0.168309,0.244456,1.058925,0.122436,0.546592,1.238323,0.096785
8.500000,0.690702,0.501118,91.403923,2.370018,0.770481,90.441177,-19.046124,15.557644,128.587936,22.723770,14.736912,124.019760,-18.072367,-11.583477,84.916824,21.446613,-14.192585,86.080849,-15.359948,1.457481,48.022449,18.176260,-4.630684,47.701176,-13.318537,-7.398766,8.067581,12.930020,1.929726,9.567695,-16.928633,4.275150,2.364248,12.963423,13.739491,2.298506,,0.414423,0.477563,0.283366,0.536548,0.697263,0.292914,0.737298,0.593674,0.499579,0.814568,1.052238,0.659926,0.407087,0.386596,0.311278,0.661218,0.683172,0.319442,0.263246,0.777620,0.344826,0.481837,0.954338,0.213390,0.293147,1.056161,0.093045,0.342308,1.271534,0.176864,0.237050,1.049960,0.119873,0.546602,1.231818,0.107786
9.000000,0.526385,0.411583,91.471733,2.522320,0.830742,90.373032,-19.227089,15.499546,128.662155,22.999554,14.860447,123.804443,-18.257153,-11.679501,84.986382,21.545122,-14.200886,86.026848,-15.482989,1.190857,48.037220,18.200682,-4.708282,47.658897,-13.366328,-7.503590,8.060493,12.926356,1.836945,9.554462,-16.932846,4.171444,2.345383,12.975706,13.643177,2.297300,,0.424165,0.471454,0.293310,0.526950,0.696162,0.294136,0.758245,0.587156,0.512590,0.799720,1.037565,0.668020,0.386606,0.367337,0.330952,0.645958,0.686747,0.300556,0.258257,0.781228,0.338694,0.486403,0.951523,0.212315,0.306545,1.043350,0.093794,0.357948,1.261879,0.183643,0.230309,1.041586,0.119388,0.542327,1.225173,0.115576
9.500000,0.363196,0.324066,91.535492,2.670936,0.890339,90.305328,-19.417442,15.440716,128.727448,23.269297,14.976627,123.591858,-18.429255,-11.766392,85.048309,21.647738,-14.204227,85.971466,-15.601343,0.943855,48.055943,18.221548,-4.785637,47.613636,-13.403199,-7.605049,8.059648,12.921661,1.744183,9.540836,-16.924335,4.065098,2.326015,12.994615,13.548740,2.300187,,0.431566,0.466469,0.304039,0.518252,0.697202,0.295157,0.765373,0.582844,0.522339,0.787110,1.030586,0.677207,0.372741,0.355028,0.349294,0.632143,0.698199,0.285281,0.248518,0.783139,0.331367,0.484400,0.953288,0.210163,0.308644,1.030636,0.093667,0.363574,1.251588,0.181374,0.225021,1.033086,0.116923,0.537390,1.220312,0.127424
10.000000,0.200761,0.238266,91.598251,2.815738,0.947750,90.239021,-19.608620,15.380947,128.789154,23.521070,15.085781,123.383690,-18.592609,-11.843323,85.107307,21.754393,-14.216969,85.924767,-15.719827,0.714397,48.080063,18.246569,-4.875706,47.565460,-13.433555,-7.705082,8.062576,12.915795,1.650085,9.523318,-16.908381,3.956898,2.307732,13.016095,13.454678,2.306464,,0.437750,0.462745,0.313992,0.508552,0.698732,0.297102,0.763281,0.582551,0.528860,0.772697,1.026527,0.686972,0.371493,0.353984,0.365750,0.616326,0.707327,0.274297,0.241896,0.792435,0.325095,0.470360,0.953716,0.204207,0.305813,1.018881,0.092864,0.373372,1.241218,0.176636,0.225159,1.024056,0.117997,0.528134,1.215366,0.136219
10.500000,0.042246,0.155678,91.655365,2.956036,1.002968,90.174042,-19.805752,15.318562,128.838959,23.759909,15.186321,123.182938,-18.741188,-11.905426,85.157936,21.865528,-14.232376,85.879242,-15.833892,0.511345,48.105816,18.277775,-4.970158,47.516464,-13.449031,-7.802670,8.068019,12.905700,1.555607,9.505077,-16.884903,3.849033,2.293239,13.039986,13.361202,2.313476,,0.439260,0.460235,0.324717,0.498859,0.703745,0.299140,0.746984,0.586124,0.532086,0.761084,1.032143,0.699126,0.377854,0.359601,0.380173,0.599065,0.724631,0.265322,0.239216,0.804144,0.319545,0.447329,0.956997,0.196940,0.290858,1.007656,0.091046,0.376887,1.232354,0.168860,0.228089,1.013749,0.119979,0.519147,1.213071,0.143182
11.000000,-0.112231,0.075645,91.710327,3.090390,1.056065,90.112404,-19.995382,15.255322,128.884048,23.972343,15.282536,122.992287,-18.880806,-11.954979,85.205139,21.973263,-14.262783,85.844070,-15.946603,0.329628,48.134590,18.322826,-5.077522,47.465595,-13.458287,-7.900600,8.074201,12.900537,1.457012,9.486005,-16.860249,3.742039,2.283420,13.060151,13.267147,2.320282,,0.437873,0.459124,0.334723,0.485653,0.708926,0.302510,0.725722,0.594216,0.534391,0.740431,1.039062,0.708359,0.393636,0.374165,0.390991,0.580367,0.739147,0.262902,0.241751,0.823414,0.316535,0.423756,0.958894,0.187022,0.272331,0.996747,0.087175,0.384634,1.224694,0.164105,0.235092,1.002733,0.122735,0.508134,1.211015,0.148662
11.500000,-0.261363,-0.000538,91.760391,3.219666,1.106255,90.053680,-20.185165,15.187687,128.919800,24.168232,15.370075,122.812973,-19.009190,-11.986008,85.244453,22.082169,-14.302334,85.812912,-16.057058,0.172142,48.161381,18.380653,-5.190975,47.417133,-13.456566,-7.996597,8.078327,12.891363,1.357578,9.466898,-16.834738,3.638676,2.277529,13.077512,13.172222,2.324381,,0.431854,0.459433,0.345270,0.471439,0.717690,0.305921,0.692947,0.606547,0.535075,0.721492,1.054457,0.719907,0.412970,0.390536,0.400045,0.558941,0.760723,0.260772,0.246036,0.845478,0.314412,0.392833,0.962862,0.175488,0.249027,0.986474,0.083146,0.390452,1.220216,0.164752,0.241627,0.989754,0.123395,0.498350,1.211182,0.146492
12.000000,-0.404824,-0.074192,91.807999,3.340870,1.154705,89.999542,-20.364391,15.119267,128.951614,24.337500,15.453671,122.646889,-19.132044,-12.005394,85.278679,22.180874,-14.356091,85.789413,-16.160946,0.033218,48.185867,18.452871,-5.312256,47.369080,-13.450474,-8.092743,8.079668,12.889953,1.253075,9.448767,-16.814632,3.538799,2.276833,13.088078,13.076374,2.326396,,0.421766,0.460212,0.355050,0.451593,0.726233,0.309667,0.663369,0.622476,0.536963,0.689914,1.069445,0.725408,0.431675,0.409499,0.405800,0.534115,0.779194,0.265075,0.249648,0.869805,0.314577,0.369779,0.964556,0.161684,0.225709,0.976679,0.078641,0.398049,1.217288,0.170443,0.244869,0.976520,0.121200,0.488945,1.211873,0.145387
12.500000,-0.542583,-0.144321,91.853699,3.456603,1.200909,89.950035,-20.534801,15.047108,128.980652,24.492514,15.530293,122.493446,-19.250454,-12.007717,85.306511,22.274490,-14.420460,85.771729,-16.262674,-0.089680,48.205105,18.535364,-5.436592,47.326408,-13.442914,-8.187004,8.076644,12.888434,1.147015,9.431669,-16.798098,3.444286,2.276576,13.092120,12.978420,2.323483,,0.409104,0.462332,0.364318,0.430729,0.736055,0.312842,0.634154,0.642478,0.538066,0.658413,1.088049,0.731694,0.447678,0.426972,0.410951,0.509413,0.799032,0.268319,0.248705,0.894491,0.316021,0.347751,0.967730,0.146086,0.208040,0.967483,0.076002,0.403685,1.218031,0.177144,0.244795,0.962454,0.116557,0.480885,1.213659,0.136353
13.000000,-0.675031,-0.212456,91.897911,3.564013,1.245899,89.905991,-20.697819,14.975163,129.008194,24.628130,15.601688,122.353996,-19.367760,-12.001915,85.328156,22.356176,-14.493069,85.757973,-16.353685,-0.200878,48.217251,18.624443,-5.562416,47.286781,-13.433341,-8.280018,8.068842,12.893799,1.036789,9.415930,-16.791080,3.354313,2.279385,13.090219,12.879757,2.319036,,0.392870,0.463488,0.372619,0.404647,0.745320,0.315130,0.619068,0.665066,0.540880,0.616816,1.104803,0.731208,0.454602,0.442429,0.414071,0.481132,0.815333,0.274944,0.243178,0.917327,0.318138,0.332231,0.969171,0.129715,0.193794,0.959118,0.074724,0.408590,1.220040,0.184057,0.237501,0.948882,0.110202,0.472634,1.215533,0.129622
13.500000,-0.803019,-0.277973,91.943413,3.665626,1.289429,89.867691,-20.848999,14.902393,129.038620,24.756084,15.666729,122.225998,-19.486753,-11.984768,85.345238,22.427214,-14.572258,85.749466,-16.440866,-0.304920,48.223251,18.715595,-5.685982,47.254147,-13.429512,-8.370770,8.057392,12.902960,0.924557,9.401040,-16.789135,3.269436,2.279231,13.081800,12.778492,2.310235,,0.376715,0.465554,0.379201,0.378999,0.753816,0.316078,0.616215,0.691040,0.541753,0.575860,1.122289,0.730053,0.454322,0.455864,0.417820,0.457614,0.826307,0.279650,0.236052,0.938735,0.322317,0.321569,0.972672,0.113634,0.188211,0.951256,0.075069,0.409659,1.224786,0.184713,0.229148,0.935532,0.104413,0.465635,1.217536,0.120297
14.000000,-0.927098,-0.342163,91.989586,3.761291,1.332489,89.835403,-20.996836,14.832493,129.070694,24.875887,15.725742,122.110855,-19.607908,-11.964520,85.357025,22.490217,-14.651413,85.742683,-16.516508,-0.404823,48.220257,18.801971,-5.805916,47.226330,-13.426260,-8.459114,8.041960,12.915171,0.810146,9.386875,-16.796089,3.188015,2.278808,13.070270,12.676723,2.301366,,0.359835,0.465468,0.384610,0.351859,0.760857,0.315745,0.627755,0.716408,0.543549,0.531127,1.136144,0.723985,0.443495,0.466352,0.420583,0.434607,0.833355,0.283755,0.225390,0.957533,0.325785,0.312453,0.975815,0.101598,0.184944,0.943854,0.075211,0.409666,1.230274,0.181863,0.218359,0.923687,0.102624,0.457989,1.218774,0.112346
14.500000,-1.049219,-0.404888,92.039063,3.850965,1.374348,89.809357,-21.139030,14.765865,129.108124,24.995007,15.777439,122.005196,-19.733152,-11.941284,85.366051,22.540918,-14.729988,85.738808,-16.587339,-0.504105,48.213310,18.880999,-5.919960,47.205681,-13.430006,-8.544987,8.025506,12.933248,0.693947,9.372885,-16.807903,3.109715,2.274657,13.055553,12.572819,2.291310,,0.345493,0.465732,0.387608,0.327719,0.766430,0.313929,0.648702,0.742934,0.542481,0.488859,1.150484,0.717394,0.425844,0.475249,0.424052,0.417403,0.832404,0.286001,0.219510,0.974509,0.330603,0.307591,0.981876,0.095062,0.187831,0.936829,0.076003,0.407820,1.236616,0.172792,0.212056,0.911774,0.102596,0.452574,1.220027,0.107368
15.000000,-1.169036,-0.466648,92.091431,3.938022,1.416290,89.789551,-21.280161,14.706051,129.148773,25.115370,15.823307,121.910843,-19.861540,-11.919598,85.372704,22.590168,-14.801636,85.736664,-16.649181,-0.604145,48.198978,18.948025,-6.027634,47.189964,-13.436020,-8.628426,8.008333,12.949528,0.577625,9.358441,-16.823292,3.032459,2.267684,13.040475,12.468174,2.282136,,0.335111,0.463483,0.389356,0.307446,0.769747,0.311545,0.669548,0.763865,0.541296,0.450010,1.160684,0.708977,0.405066,0.482764,0.426836,0.405223,0.827546,0.285665,0.212992,0.989810,0.334010,0.301975,0.987938,0.096845,0.190545,0.928956,0.076045,0.403776,1.243208,0.160401,0.211380,0.902293,0.108071,0.448831,1.220230,0.104716
15.500000,-1.289370,-0.527946,92.147377,4.019278,1.456841,89.775940,-21.426594,14.652828,129.193954,25.237974,15.860958,121.825043,-19.992290,-11.902325,85.378235,22.629837,-14.866264,85.734833,-16.708069,-0.706661,48.184872,19.002283,-6.129559,47.180233,-13.444922,-8.710087,7.992750,12.970124,0.460537,9.343946,-16.843008,2.955494,2.259524,13.026172,12.362553,2.275566,,0.329198,0.461057,0.388901,0.292625,0.771978,0.308439,0.692196,0.783337,0.537847,0.414531,1.172070,0.702406,0.384404,0.489121,0.429339,0.395144,0.817802,0.284680,0.212529,1.002817,0.335991,0.299581,0.996696,0.103228,0.195498,0.921263,0.077682,0.402652,1.248663,0.145651,0.215357,0.891855,0.111649,0.448037,1.220970,0.105959
