Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左股関節[x](cm),左股関節[y](cm),左股関節[z](cm),右股関節[x](cm),右股関節[y](cm),右股関節[z](cm),左膝関節[x](cm),左膝関節[y](cm),左膝関節[z](cm),右膝関節[x](cm),右膝関節[y](cm),右膝関節[z](cm),左足関節[x](cm),左足関節[y](cm),左足関節[z](cm),右足関節[x](cm),右足関節[y](cm),右足関節[z](cm),左第5MP[x](cm),左第5MP[y](cm),左第5MP[z](cm),右第5MP[x](cm),右第5MP[y](cm),右第5MP[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左股関節[x](cm),SD_左股関節[y](cm),SD_左股関節[z](cm),SD_右股関節[x](cm),SD_右股関節[y](cm),SD_右股関節[z](cm),SD_左膝関節[x](cm),SD_左膝関節[y](cm),SD_左膝関節[z](cm),SD_右膝関節[x](cm),SD_右膝関節[y](cm),SD_右膝関節[z](cm),SD_左足関節[x](cm),SD_左足関節[y](cm),SD_左足関節[z](cm),SD_右足関節[x](cm),SD_右足関節[y](cm),SD_右足関節[z](cm),SD_左第5MP[x](cm),SD_左第5MP[y](cm),SD_左第5MP[z](cm),SD_右第5MP[x](cm),SD_右第5MP[y](cm),SD_右第5MP[z](cm)
7.500000,0.262571,-2.163658,92.986664,-1.699769,1.757751,92.672890,-15.198524,5.703514,134.246796,22.125034,5.566917,138.404861,-21.125158,-5.187035,83.940895,14.915176,-1.895370,78.226288,-21.404694,-2.359566,45.661217,12.843777,9.731735,42.068226,-21.158026,-1.201645,6.163577,8.551092,2.966217,4.440658,-23.543362,8.263916,1.549301,11.675989,10.566010,1.053574,,0.549189,0.857648,0.135445,0.543146,1.313011,0.344344,0.844788,1.189782,0.313047,0.826705,1.144939,0.513042,0.449169,1.241591,0.277435,0.446188,1.238005,0.337067,0.248339,1.437822,0.246723,0.421753,1.113505,0.103287,0.449307,1.793808,0.254811,0.575640,1.338705,0.053877,0.500630,1.853815,0.070054,0.607338,1.389253,0.035304
8.000000,0.127162,-2.137985,93.030258,-1.547885,1.747047,92.742241,-15.377383,5.815338,134.281143,22.367746,5.597984,138.425079,-21.268909,-5.213020,83.979866,15.031092,-1.901573,78.296608,-21.495571,-2.633781,45.680668,12.911320,9.474884,42.050774,-21.132488,-1.467972,6.161371,8.560816,2.712379,4.411716,-23.562384,8.000168,1.536842,11.683285,10.322258,1.035943,,0.546847,0.860780,0.129128,0.539070,1.319763,0.344233,0.845567,1.187235,0.323409,0.799610,1.124175,0.500943,0.452475,1.243829,0.280071,0.447003,1.241243,0.337514,0.242758,1.441474,0.247790,0.417249,1.108964,0.103115,0.451467,1.787109,0.252596,0.584837,1.331174,0.055771,0.501571,1.844949,0.065545,0.609961,1.379502,0.036211
8.500000,-0.008133,-2.109436,93.075165,-1.397109,1.736458,92.812790,-15.555459,5.928558,134.319839,22.608646,5.631493,138.446411,-21.413214,-5.238510,84.014771,15.148582,-1.912895,78.367393,-21.577116,-2.897705,45.698452,12.978954,9.213058,42.034954,-21.101055,-1.734337,6.158572,8.568498,2.449181,4.384052,-23.577543,7.734177,1.524818,11.696020,10.067963,1.018926,,0.544051,0.864552,0.123453,0.534753,1.326443,0.343358,0.843165,1.184225,0.330667,0.773697,1.103119,0.486292,0.457723,1.247774,0.279546,0.448399,1.242481,0.337874,0.239493,1.443718,0.246292,0.417235,1.106220,0.103079,0.458824,1.779480,0.248418,0.595343,1.321000,0.057341,0.504162,1.835209,0.062498,0.612676,1.366566,0.038438
9.000000,-0.144351,-2.074051,93.120865,-1.246464,1.725624,92.884186,-15.732393,6.043213,134.361053,22.849945,5.666908,138.466843,-21.560574,-5.264778,84.045235,15.267023,-1.929070,78.437637,-21.652075,-3.138618,45.714931,13.045944,8.948357,42.021790,-21.062502,-1.996918,6.157786,8.576952,2.177017,4.358772,-23.585962,7.468025,1.512843,11.715004,9.804146,1.004185,,0.540428,0.867476,0.116950,0.530138,1.332480,0.341045,0.839388,1.180618,0.336240,0.751914,1.080908,0.468792,0.462402,1.255928,0.279061,0.449109,1.241107,0.336779,0.239710,1.448481,0.245067,0.420755,1.104125,0.102124,0.464659,1.772746,0.243890,0.605709,1.311243,0.058977,0.507955,1.826460,0.060621,0.614306,1.354081,0.040615
9.500000,-0.280910,-2.036736,93.166344,-1.097133,1.715370,92.955002,-15.910167,6.158409,134.403519,23.088984,5.703903,138.486313,-21.708691,-5.287727,84.070694,15.386997,-1.950508,78.506645,-21.720686,-3.373810,45.728447,13.112564,8.687439,42.012806,-21.024292,-2.260010,6.154941,8.585224,1.901466,4.338714,-23.593420,7.200966,1.500968,11.737526,9.533829,0.992819,,0.536894,0.871925,0.110973,0.525755,1.338390,0.338011,0.835114,1.177524,0.339793,0.734860,1.058083,0.449819,0.468873,1.265221,0.274715,0.450523,1.237688,0.335202,0.243796,1.452745,0.240228,0.427594,1.104246,0.100923,0.471457,1.763978,0.237307,0.613943,1.300907,0.060544,0.510974,1.815316,0.059744,0.614349,1.341028,0.043624
10.000000,-0.418493,-1.993248,93.209648,-0.948584,1.705757,93.025223,-16.091995,6.274086,134.441696,23.326302,5.742050,138.504623,-21.857002,-5.304253,84.089363,15.507517,-1.977547,78.573547,-21.782682,-3.590813,45.737453,13.178844,8.432922,42.009026,-20.982660,-2.523415,6.150446,8.595016,1.624390,4.325165,-23.596830,6.930847,1.489408,11.762751,9.259583,0.985751,,0.533222,0.874563,0.105405,0.522288,1.344521,0.334474,0.826494,1.174683,0.341705,0.728153,1.036815,0.431748,0.475041,1.276010,0.271534,0.452119,1.232825,0.333231,0.254109,1.452861,0.236180,0.437112,1.105244,0.099219,0.479035,1.753482,0.231211,0.619576,1.290415,0.062768,0.513670,1.803834,0.059358,0.613794,1.327871,0.046547
10.500000,-0.556429,-1.948021,93.252037,-0.801206,1.696602,93.092911,-16.274893,6.390198,134.479111,23.561499,5.779701,138.520370,-22.005495,-5.317009,84.103951,15.629036,-2.008812,78.637871,-21.842131,-3.805000,45.743706,13.244436,8.186127,42.009731,-20.944599,-2.786880,6.144065,8.606321,1.350914,4.317789,-23.600677,6.661484,1.477487,11.787584,8.985680,0.982273,,0.530212,0.879135,0.099865,0.520270,1.351045,0.330380,0.819671,1.173643,0.344168,0.731680,1.016474,0.415098,0.481754,1.288484,0.265533,0.454110,1.226449,0.330601,0.266635,1.453678,0.229155,0.447376,1.107547,0.097041,0.484480,1.741387,0.224733,0.620674,1.281631,0.065614,0.515167,1.790331,0.058708,0.611542,1.316336,0.049217
11.000000,-0.695329,-1.898430,93.289993,-0.655230,1.688217,93.158417,-16.465126,6.505554,134.507172,23.794418,5.816719,138.534531,-22.152328,-5.318413,84.110649,15.749701,-2.045143,78.699112,-21.897789,-4.009674,45.743767,13.310158,7.948418,42.015083,-20.907114,-3.051773,6.133025,8.618018,1.083054,4.317193,-23.603846,6.390060,1.466867,11.810532,8.714600,0.982253,,0.528413,0.882174,0.095712,0.519759,1.358233,0.326691,0.808778,1.173947,0.346614,0.742054,0.997590,0.400746,0.488779,1.298852,0.261812,0.456619,1.220356,0.328614,0.282604,1.447594,0.224116,0.457169,1.110806,0.094797,0.490327,1.725529,0.220434,0.618005,1.273090,0.068673,0.514874,1.775232,0.056893,0.608454,1.305563,0.050609
11.500000,-0.834334,-1.846931,93.326508,-0.510548,1.679909,93.219589,-16.656811,6.622063,134.532242,24.024534,5.850830,138.545074,-22.297770,-5.315987,84.114838,15.870853,-2.084152,78.756683,-21.953548,-4.213211,45.741867,13.374691,7.717766,42.022835,-20.873365,-3.316345,6.120818,8.631559,0.823311,4.320586,-23.607872,6.120010,1.455939,11.829414,8.449585,0.983832,,0.527876,0.886732,0.091196,0.522039,1.366724,0.322201,0.800217,1.177022,0.352464,0.764378,0.981974,0.390936,0.495343,1.310916,0.257218,0.458334,1.213956,0.325782,0.297958,1.441950,0.218090,0.465692,1.114767,0.092147,0.494748,1.709398,0.217753,0.610484,1.267268,0.071913,0.513870,1.759906,0.055172,0.605359,1.296500,0.051328
12.000000,-0.974251,-1.793045,93.357574,-0.367422,1.671890,93.277039,-16.855305,6.736610,134.546249,24.254126,5.882355,138.552917,-22.440903,-5.301979,84.111198,15.989529,-2.126671,78.810730,-22.010153,-4.415405,45.733727,13.439819,7.493225,42.032093,-20.842793,-3.580956,6.102613,8.643877,0.572388,4.327633,-23.613678,5.850960,1.446795,11.843460,8.191650,0.986165,,0.529785,0.890840,0.088489,0.525647,1.375787,0.319360,0.791384,1.182164,0.360627,0.785173,0.966541,0.383002,0.502437,1.319053,0.255455,0.460346,1.208975,0.324307,0.312966,1.431182,0.214918,0.470101,1.118926,0.089563,0.497405,1.689316,0.218181,0.599406,1.262593,0.074345,0.511124,1.742176,0.052868,0.600771,1.289655,0.049261
12.500000,-1.114213,-1.737038,93.386353,-0.226451,1.663719,93.328857,-17.056089,6.852798,134.554535,24.478569,5.909058,138.556641,-22.581461,-5.283287,84.105675,16.108496,-2.170784,78.860107,-22.068489,-4.617302,45.724091,13.503370,7.272896,42.040245,-20.814924,-3.844437,6.083393,8.656524,0.329865,4.334703,-23.620390,5.583687,1.438124,11.852173,7.941589,0.987395,,0.533705,0.895835,0.085262,0.532567,1.386819,0.314728,0.785340,1.190248,0.373642,0.814489,0.955953,0.380998,0.509161,1.327542,0.254378,0.460441,1.205155,0.321368,0.326107,1.419696,0.212856,0.473070,1.124469,0.087083,0.500986,1.669940,0.220845,0.585203,1.260031,0.076247,0.508352,1.725906,0.052201,0.598269,1.283031,0.047231
13.000000,-1.254802,-1.679886,93.410217,-0.086875,1.655319,93.375610,-17.260586,6.967293,134.553680,24.704554,5.931892,138.556122,-22.719769,-5.257362,84.093811,16.224876,-2.216606,78.905785,-22.131495,-4.822327,45.709774,13.567556,7.053719,42.045998,-20.790167,-4.106567,6.059060,8.667373,0.094574,4.340938,-23.630077,5.319267,1.430707,11.855843,7.698853,0.986644,,0.540087,0.901300,0.084296,0.540517,1.398259,0.313069,0.782572,1.200498,0.390114,0.837504,0.945556,0.380502,0.515821,1.332888,0.255927,0.460910,1.202848,0.320159,0.337306,1.407351,0.213151,0.470484,1.129328,0.085234,0.502082,1.649414,0.225757,0.568751,1.259090,0.076559,0.505545,1.708215,0.052363,0.594507,1.278933,0.043028
13.500000,-1.395725,-1.620636,93.430756,0.049685,1.646866,93.416611,-17.467628,7.083038,134.544785,24.923689,5.949341,138.551361,-22.855625,-5.226250,84.079369,16.341541,-2.263908,78.946289,-22.198328,-5.027855,45.693920,13.630848,6.836151,42.047451,-20.767551,-4.366432,6.033092,8.676095,-0.136284,4.343610,-23.640835,5.057343,1.424398,11.856577,7.460999,0.983316,,0.549056,0.907377,0.082908,0.550598,1.411189,0.308724,0.783805,1.212881,0.410788,0.861714,0.939046,0.383983,0.522919,1.337089,0.258465,0.459935,1.202453,0.316660,0.347149,1.394376,0.215143,0.467478,1.136550,0.083656,0.505120,1.630375,0.231427,0.552391,1.258810,0.076591,0.503586,1.692569,0.054126,0.592926,1.274126,0.040963
14.000000,-1.537222,-1.560272,93.447441,0.184612,1.638191,93.451698,-17.675591,7.198189,134.529343,25.143623,5.962433,138.541153,-22.990242,-5.192589,84.059898,16.457861,-2.312080,78.982674,-22.270712,-5.236748,45.675217,13.694550,6.616890,42.043568,-20.747774,-4.624107,6.003945,8.683559,-0.364799,4.341725,-23.654230,4.798325,1.418501,11.854687,7.227203,0.976714,,0.559477,0.914308,0.083996,0.561791,1.424541,0.307667,0.789198,1.226956,0.433495,0.881441,0.934481,0.389640,0.529422,1.339719,0.262916,0.460098,1.203176,0.314796,0.355687,1.383211,0.218377,0.460716,1.143391,0.083882,0.507115,1.612565,0.237885,0.536183,1.259573,0.074993,0.503258,1.677069,0.055694,0.591537,1.270215,0.040208
14.500000,-1.679413,-1.497841,93.459953,0.316741,1.629791,93.482246,-17.885233,7.314064,134.504745,25.357353,5.971489,138.527267,-23.123932,-5.155190,84.036469,16.574993,-2.362328,79.014389,-22.349907,-5.447113,45.654766,13.758961,6.399025,42.034767,-20.730614,-4.878998,5.972476,8.688025,-0.593979,4.335681,-23.669127,4.542313,1.413253,11.853682,6.993324,0.968460,,0.572038,0.921928,0.084921,0.573512,1.438100,0.304193,0.798827,1.241681,0.458328,0.897152,0.931556,0.396087,0.536939,1.340903,0.267210,0.460541,1.205141,0.310293,0.364219,1.374097,0.222011,0.454368,1.152458,0.083671,0.510376,1.597609,0.242405,0.522760,1.259865,0.074025,0.504524,1.663392,0.056980,0.590413,1.265913,0.042874
15.000000,-1.822237,-1.433846,93.469719,0.446408,1.621704,93.506889,-18.094439,7.430214,134.475571,25.568325,5.975975,138.507568,-23.257631,-5.118149,84.009132,16.695051,-2.414093,79.041328,-22.433411,-5.659286,45.632984,13.824453,6.180664,42.019691,-20.716709,-5.131866,5.939765,8.692212,-0.826042,4.323708,-23.685669,4.287949,1.407781,11.854145,6.758713,0.957780,,0.584711,0.930251,0.088149,0.586201,1.451853,0.303130,0.810312,1.257256,0.483339,0.911934,0.931817,0.405086,0.543860,1.341848,0.272452,0.462916,1.207731,0.306835,0.373087,1.366970,0.225870,0.447746,1.162373,0.085419,0.514373,1.584520,0.246350,0.512847,1.260028,0.072389,0.507476,1.650838,0.057319,0.590446,1.260599,0.047192
15.500000,-1.965813,-1.367310,93.474564,0.573819,1.614189,93.528511,-18.304098,7.547173,134.436386,25.773769,5.978310,138.485794,-23.392847,-5.080467,83.976212,16.817028,-2.468880,79.064568,-22.526424,-5.873894,45.609287,13.891878,5.965233,42.001217,-20.707249,-5.382614,5.904692,8.693910,-1.061485,4.309454,-23.704050,4.036293,1.401495,11.857456,6.521019,0.947363,,0.597467,0.939294,0.091141,0.598756,1.464888,0.300542,0.824274,1.271846,0.507652,0.922898,0.932639,0.413031,0.551528,1.342144,0.275406,0.466494,1.210590,0.300999,0.383204,1.365729,0.228083,0.441580,1.174030,0.086242,0.518357,1.575316,0.246124,0.506480,1.259152,0.072121,0.512109,1.639326,0.056230,0.588932,1.255194,0.052025
