Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左股関節[x](cm),左股関節[y](cm),左股関節[z](cm),右股関節[x](cm),右股関節[y](cm),右股関節[z](cm),左膝関節[x](cm),左膝関節[y](cm),左膝関節[z](cm),右膝関節[x](cm),右膝関節[y](cm),右膝関節[z](cm),左足関節[x](cm),左足関節[y](cm),左足関節[z](cm),右足関節[x](cm),右足関節[y](cm),右足関節[z](cm),左第5MP[x](cm),左第5MP[y](cm),左第5MP[z](cm),右第5MP[x](cm),右第5MP[y](cm),右第5MP[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左股関節[x](cm),SD_左股関節[y](cm),SD_左股関節[z](cm),SD_右股関節[x](cm),SD_右股関節[y](cm),SD_右股関節[z](cm),SD_左膝関節[x](cm),SD_左膝関節[y](cm),SD_左膝関節[z](cm),SD_右膝関節[x](cm),SD_右膝関節[y](cm),SD_右膝関節[z](cm),SD_左足関節[x](cm),SD_左足関節[y](cm),SD_左足関節[z](cm),SD_右足関節[x](cm),SD_右足関節[y](cm),SD_右足関節[z](cm),SD_左第5MP[x](cm),SD_左第5MP[y](cm),SD_左第5MP[z](cm),SD_右第5MP[x](cm),SD_右第5MP[y](cm),SD_右第5MP[z](cm)
5.000000,1.561178,1.821312,80.749947,-0.259692,-1.005783,79.681000,-15.824276,6.635849,117.047867,16.189119,1.635338,111.862045,-16.179899,-0.368774,73.684776,16.404871,-2.002800,74.054176,-12.450932,6.329216,37.226936,17.699759,8.230911,39.629402,-10.382866,-1.147743,6.501461,17.054102,7.809563,6.720129,-12.086510,9.672966,1.593651,17.014961,17.226166,1.760527,,0.275040,0.594262,0.115963,0.315760,0.545917,0.192134,0.365570,0.600426,0.247977,0.453794,0.869887,0.433108,0.333844,0.508372,0.228948,0.399116,0.744464,0.277833,0.331740,0.447973,0.164685,0.202482,0.874319,0.301119,0.329189,0.867392,0.117102,0.367929,0.855058,0.230264,0.318470,0.972391,0.128374,0.404374,0.896987,0.121821
5.500000,1.423833,1.754204,80.823944,-0.131003,-0.916801,79.719185,-15.986336,6.739944,117.090897,16.330866,1.902702,111.893089,-16.317858,-0.321358,73.756042,16.566038,-1.803383,74.112038,-12.545807,6.108322,37.259674,17.748213,8.084366,39.563931,-10.439331,-1.369217,6.498975,17.017584,7.571304,6.671206,-12.097549,9.443741,1.594383,17.007181,17.001930,1.761607,,0.277723,0.592939,0.120080,0.320051,0.543705,0.187454,0.352545,0.596320,0.247022,0.443691,0.879735,0.428084,0.338566,0.501617,0.231741,0.406866,0.739023,0.272082,0.336626,0.437948,0.170289,0.197969,0.873390,0.273824,0.300075,0.874464,0.112990,0.364989,0.855447,0.212153,0.321133,0.971284,0.121844,0.400485,0.898245,0.115534
6.000000,1.285847,1.686577,80.904961,-0.000189,-0.824951,79.771309,-16.144455,6.851540,117.142342,16.476618,2.181793,111.931747,-16.460087,-0.276207,73.838730,16.730455,-1.623680,74.191925,-12.649029,5.864510,37.296150,17.811558,7.912865,39.520592,-10.496304,-1.583366,6.492182,17.003979,7.335274,6.634836,-12.111704,9.221962,1.594267,17.010492,16.778923,1.761302,,0.280180,0.590979,0.123227,0.324934,0.541953,0.181871,0.343497,0.590715,0.242854,0.434555,0.889065,0.422933,0.344188,0.495904,0.230025,0.415747,0.735663,0.268271,0.345435,0.435990,0.178672,0.205627,0.875681,0.244017,0.272300,0.877178,0.108303,0.359196,0.856472,0.195524,0.326302,0.965745,0.117576,0.396752,0.899842,0.111328
6.500000,1.147309,1.618629,80.988350,0.131359,-0.732559,79.829124,-16.300016,6.966194,117.197754,16.619095,2.463013,111.975067,-16.604971,-0.232262,73.924126,16.896996,-1.453133,74.280304,-12.754089,5.609718,37.332890,17.879192,7.730408,39.484028,-10.550573,-1.794327,6.482912,16.998308,7.102249,6.602584,-12.126202,9.003777,1.592609,17.015774,16.558441,1.758672,,0.282412,0.589076,0.127173,0.330545,0.540717,0.179378,0.340081,0.585605,0.242621,0.428722,0.899224,0.417791,0.349588,0.490216,0.229973,0.424965,0.731348,0.269773,0.355141,0.432945,0.188039,0.220070,0.877683,0.220370,0.245980,0.880217,0.102828,0.356179,0.856654,0.178631,0.330574,0.960562,0.116627,0.393105,0.900928,0.110994
7.000000,1.009187,1.548141,81.080399,0.261937,-0.635933,79.914490,-16.444963,7.090515,117.267960,16.756092,2.757050,112.039116,-16.760525,-0.192780,74.020630,17.063419,-1.324997,74.407127,-12.867960,5.306007,37.366352,17.967171,7.493347,39.481445,-10.598890,-1.993858,6.463212,17.030172,6.885063,6.588593,-12.142727,8.799767,1.584448,17.036047,16.348343,1.750860,,0.282279,0.586668,0.129910,0.332591,0.537641,0.174638,0.340266,0.580077,0.244083,0.422634,0.901220,0.411827,0.348498,0.483119,0.228122,0.426436,0.731170,0.268839,0.360227,0.428098,0.195752,0.229477,0.877913,0.200548,0.220747,0.879172,0.094365,0.347457,0.856562,0.165126,0.332756,0.954014,0.115795,0.386474,0.901030,0.106990
7.500000,0.871376,1.477303,81.173538,0.392550,-0.538383,80.003448,-16.588375,7.215721,117.339638,16.895311,3.053383,112.105850,-16.917328,-0.153198,74.118752,17.229794,-1.202202,74.538826,-12.983315,4.994835,37.399178,18.057940,7.248322,39.483276,-10.646412,-2.191429,6.442163,17.066809,6.670166,6.576670,-12.158823,8.597969,1.575103,17.056911,16.139824,1.741874,,0.282268,0.584256,0.132693,0.335258,0.535453,0.171987,0.342997,0.574784,0.245171,0.419739,0.904301,0.406984,0.350665,0.477039,0.226007,0.430146,0.731589,0.270395,0.366783,0.430811,0.204418,0.244959,0.884587,0.182536,0.203414,0.876170,0.088333,0.340751,0.857192,0.152974,0.337166,0.945326,0.120045,0.383477,0.901727,0.107561
8.000000,0.734718,1.405167,81.268219,0.521255,-0.440117,80.105965,-16.725573,7.344536,117.418457,17.024004,3.349800,112.187111,-17.078094,-0.116104,74.216759,17.396103,-1.104591,74.685516,-13.096941,4.661446,37.427349,18.154535,6.965752,39.497070,-10.682348,-2.387161,6.416825,17.116653,6.464989,6.571383,-12.175760,8.400574,1.562143,17.080196,15.938713,1.728583,,0.280212,0.581809,0.135727,0.336362,0.532970,0.173091,0.345730,0.569805,0.251188,0.419211,0.904277,0.401622,0.345060,0.469046,0.223251,0.428746,0.728983,0.272294,0.369572,0.429348,0.210211,0.257007,0.889676,0.169958,0.194551,0.871324,0.082826,0.336627,0.856723,0.142583,0.338444,0.937810,0.125913,0.382175,0.901057,0.102781
8.500000,0.600511,1.330627,81.363617,0.645808,-0.340363,80.221275,-16.856098,7.472778,117.500237,17.149200,3.647362,112.281311,-17.244167,-0.081322,74.314369,17.555176,-1.029144,74.845253,-13.212961,4.302338,37.449623,18.254133,6.646446,39.521053,-10.713940,-2.583160,6.388299,17.176342,6.268036,6.570447,-12.188890,8.206436,1.544201,17.105675,15.742683,1.714105,,0.276786,0.579745,0.137946,0.334494,0.529324,0.171489,0.346940,0.565991,0.257927,0.421825,0.899921,0.395766,0.336138,0.461209,0.221319,0.422993,0.729358,0.270197,0.366735,0.434495,0.213321,0.263048,0.897851,0.158487,0.189193,0.863543,0.078620,0.333605,0.857280,0.136956,0.337626,0.929435,0.129563,0.382063,0.900050,0.096418
9.000000,0.466913,1.256004,81.458229,0.770025,-0.240616,80.338799,-16.986698,7.600876,117.582314,17.273779,3.943977,112.378700,-17.409075,-0.046516,74.410233,17.714046,-0.959221,75.005608,-13.328312,3.941422,37.471226,18.354101,6.317413,39.545525,-10.741840,-2.779839,6.360058,17.237066,6.072319,6.570345,-12.202951,8.011696,1.526186,17.130127,15.547318,1.698866,,0.273284,0.577898,0.140428,0.333271,0.526322,0.172263,0.348211,0.562776,0.265187,0.428739,0.896061,0.391132,0.327391,0.453632,0.219135,0.418739,0.727960,0.267953,0.364454,0.441574,0.216210,0.271264,0.907447,0.148808,0.191700,0.855827,0.077915,0.330726,0.858553,0.134678,0.337985,0.921148,0.136352,0.385343,0.899728,0.091558
9.500000,0.337201,1.179672,81.549110,0.887322,-0.142075,80.463257,-17.109802,7.725662,117.664543,17.387581,4.231407,112.490005,-17.575802,-0.016701,74.499245,17.863077,-0.910522,75.163910,-13.436850,3.568954,37.486404,18.446426,5.939072,39.567822,-10.760378,-2.984924,6.332451,17.292913,5.876617,6.568465,-12.213835,7.814384,1.506357,17.151636,15.352394,1.684216,,0.269054,0.576346,0.142305,0.329643,0.522675,0.172896,0.345870,0.560298,0.275056,0.434982,0.888982,0.385451,0.310555,0.443616,0.215945,0.412947,0.726053,0.262945,0.356526,0.444881,0.213496,0.273037,0.917055,0.143583,0.196849,0.844549,0.078952,0.331736,0.860315,0.136643,0.334728,0.914102,0.137149,0.388022,0.898487,0.080065
10.000000,0.208734,1.102486,81.637947,1.002505,-0.043945,80.589874,-17.232500,7.847206,117.743843,17.499685,4.515640,112.605103,-17.742666,0.011284,74.584709,18.006855,-0.867958,75.320763,-13.546677,3.193077,37.500664,18.535538,5.547234,39.588139,-10.779200,-3.193687,6.306088,17.347702,5.680496,6.566365,-12.221849,7.614632,1.485567,17.172167,15.156425,1.670843,,0.264873,0.575700,0.144330,0.325008,0.518689,0.172343,0.343820,0.559641,0.287019,0.444558,0.881265,0.378854,0.293632,0.435193,0.215312,0.405326,0.724929,0.258774,0.348459,0.450650,0.210162,0.273652,0.926767,0.142650,0.202722,0.835746,0.081931,0.334572,0.862401,0.141004,0.329301,0.908867,0.136903,0.391253,0.896907,0.071429
10.500000,0.083362,1.025330,81.722359,1.114063,0.052696,80.714111,-17.353815,7.964455,117.819740,17.611490,4.792618,112.722443,-17.905056,0.037331,74.663857,18.144613,-0.832649,75.465019,-13.652637,2.822250,37.513874,18.616989,5.134407,39.600258,-10.794506,-3.408409,6.283322,17.390793,5.477478,6.560474,-12.230600,7.410797,1.466816,17.188248,14.955307,1.660285,,0.261565,0.575364,0.144993,0.320943,0.515333,0.170338,0.339796,0.559494,0.295797,0.451078,0.873050,0.372507,0.277745,0.426172,0.212586,0.401847,0.721217,0.248352,0.341878,0.455846,0.205037,0.275989,0.931715,0.146399,0.217216,0.825847,0.086636,0.332189,0.867967,0.147024,0.325889,0.903491,0.134057,0.395307,0.898319,0.066787
11.000000,-0.039135,0.947968,81.800095,1.221463,0.146111,80.834740,-17.472847,8.074242,117.887489,17.719053,5.057114,112.843185,-18.064716,0.057137,74.733780,18.273956,-0.804489,75.593544,-13.754198,2.459496,37.526688,18.683704,4.691696,39.599964,-10.810284,-3.632332,6.264123,17.419542,5.264000,6.549648,-12.235138,7.200951,1.449899,17.199450,14.748085,1.653000,,0.258949,0.576074,0.146199,0.316347,0.512384,0.169836,0.335236,0.560502,0.309450,0.454361,0.866253,0.363680,0.261845,0.417209,0.211445,0.398864,0.718204,0.246463,0.335667,0.459653,0.197632,0.277845,0.932788,0.159068,0.235312,0.818034,0.092516,0.335328,0.873247,0.151132,0.318035,0.900485,0.126437,0.395160,0.898463,0.066244
11.500000,-0.160226,0.870598,81.874985,1.326518,0.238480,80.951859,-17.592966,8.180542,117.951797,17.825438,5.316483,112.961800,-18.221962,0.074966,74.800003,18.397537,-0.778221,75.711861,-13.855394,2.101936,37.539787,18.745409,4.245293,39.593418,-10.828226,-3.859459,6.247307,17.442009,5.045341,6.536743,-12.239893,6.988556,1.434741,17.210278,14.535789,1.649232,,0.257513,0.577541,0.146915,0.311593,0.509399,0.166309,0.332089,0.562637,0.322724,0.455918,0.858767,0.353493,0.251731,0.410380,0.211510,0.396731,0.715169,0.242650,0.333886,0.460522,0.190555,0.279615,0.928899,0.175759,0.258551,0.812638,0.098613,0.335636,0.879717,0.155538,0.311410,0.899246,0.118311,0.397499,0.899811,0.076456
12.000000,-0.277503,0.794510,81.942474,1.429101,0.327736,81.056610,-17.710194,8.278099,118.006302,17.938822,5.563805,113.072365,-18.371609,0.088844,74.857246,18.516312,-0.754089,75.802582,-13.952868,1.760429,37.554893,18.792866,3.787682,39.570313,-10.850142,-4.091324,6.235441,17.442690,4.810585,6.516809,-12.243076,6.771797,1.423162,17.212490,14.314003,1.649269,,0.257886,0.579435,0.145951,0.307666,0.508093,0.161411,0.326873,0.564751,0.331603,0.450151,0.852748,0.342697,0.250384,0.401776,0.210479,0.397109,0.711304,0.239938,0.336386,0.466313,0.182698,0.285345,0.917918,0.197475,0.288479,0.807701,0.106398,0.336474,0.889135,0.156664,0.307497,0.896996,0.109316,0.397601,0.904315,0.089480
12.500000,-0.393386,0.719185,82.003670,1.530509,0.413986,81.154221,-17.828987,8.369026,118.053413,18.050522,5.800980,113.178703,-18.517773,0.096039,74.906487,18.630249,-0.731483,75.877090,-14.046501,1.433693,37.571636,18.829277,3.323799,39.536594,-10.874601,-4.326752,6.225721,17.434959,4.566681,6.494362,-12.246311,6.551552,1.415679,17.214907,14.086510,1.652882,,0.259208,0.582789,0.146292,0.304251,0.507423,0.162777,0.323327,0.568767,0.346576,0.442814,0.848185,0.333254,0.255218,0.396665,0.212279,0.398142,0.707222,0.248316,0.338076,0.465881,0.175299,0.288050,0.904179,0.219022,0.319888,0.808389,0.111813,0.341919,0.896811,0.155988,0.300676,0.898274,0.099887,0.398272,0.907310,0.107676
13.000000,-0.507269,0.644600,82.060181,1.629553,0.499001,81.240196,-17.947094,8.453186,118.093750,18.166571,6.030258,113.272484,-18.659651,0.100777,74.950882,18.739262,-0.708511,75.930824,-14.139334,1.117958,37.588867,18.859665,2.869171,39.493610,-10.906551,-4.562813,6.218558,17.414846,4.313660,6.467898,-12.249434,6.330582,1.410736,17.214418,13.851997,1.659891,,0.262472,0.586554,0.144637,0.300710,0.507062,0.155398,0.320866,0.572422,0.355936,0.432633,0.842548,0.320808,0.267600,0.392735,0.214814,0.399019,0.704655,0.249863,0.345087,0.464397,0.168884,0.289778,0.877878,0.241607,0.349835,0.809545,0.117332,0.346059,0.904472,0.155213,0.298812,0.899312,0.094276,0.400550,0.911447,0.124417
13.500000,-0.617854,0.572266,82.109253,1.729610,0.580994,81.309380,-18.063747,8.529221,118.124702,18.292423,6.248207,113.348679,-18.793024,0.101219,74.986450,18.847668,-0.686005,75.956497,-14.229454,0.821144,37.608246,18.877729,2.425293,39.437393,-10.942987,-4.795158,6.213800,17.381418,4.048828,6.437591,-12.253775,6.109535,1.410014,17.209013,13.612381,1.668991,,0.266152,0.591063,0.144310,0.300230,0.509360,0.156059,0.319292,0.575191,0.365898,0.422030,0.841459,0.314762,0.282379,0.388519,0.218278,0.403597,0.700679,0.258790,0.351824,0.469240,0.163254,0.292102,0.850965,0.257902,0.376708,0.815135,0.121419,0.353847,0.912814,0.151466,0.297282,0.900290,0.093178,0.400589,0.917678,0.136024
14.000000,-0.727517,0.500443,82.154045,1.829475,0.661713,81.369926,-18.179560,8.599304,118.151779,18.419861,6.459045,113.414459,-18.925039,0.096741,75.017448,18.954666,-0.663597,75.969315,-14.315060,0.535248,37.627003,18.891781,1.992165,39.376068,-10.981569,-5.026398,6.208894,17.343828,3.780327,6.405958,-12.258751,5.889412,1.412062,17.204390,13.370323,1.678870,,0.271294,0.596170,0.144294,0.300536,0.511869,0.156991,0.321872,0.578339,0.376779,0.413717,0.840910,0.310168,0.298391,0.388676,0.222811,0.409173,0.697672,0.268475,0.355274,0.467377,0.158745,0.292718,0.821595,0.272806,0.400387,0.821447,0.123501,0.364066,0.918669,0.149885,0.296515,0.901903,0.095411,0.402366,0.922164,0.148168
14.500000,-0.835331,0.430145,82.192795,1.929806,0.741608,81.413132,-18.295317,8.661209,118.170258,18.555876,6.659645,113.455635,-19.052471,0.090218,75.041573,19.061094,-0.642258,75.959503,-14.400816,0.261009,37.645264,18.904575,1.592697,39.309258,-11.026955,-5.251732,6.204588,17.300089,3.508850,6.372892,-12.264433,5.671494,1.415311,17.197912,13.127892,1.689393,,0.277345,0.601722,0.142577,0.302636,0.515310,0.154824,0.327190,0.581671,0.382180,0.407378,0.838733,0.309791,0.315868,0.389048,0.228337,0.414361,0.695976,0.274320,0.361349,0.470252,0.155646,0.291430,0.785547,0.282346,0.412428,0.830769,0.124528,0.374082,0.923221,0.147063,0.297370,0.903424,0.100939,0.402155,0.926783,0.152318
15.000000,-0.940412,0.360901,82.226112,2.031940,0.820816,81.443901,-18.408335,8.714783,118.185516,18.701021,6.853630,113.478966,-19.175417,0.078987,75.059219,19.168837,-0.621574,75.934044,-14.482103,-0.000084,37.661392,18.914488,1.216156,39.238796,-11.071533,-5.469872,6.200578,17.254236,3.236397,6.338998,-12.274027,5.457298,1.422268,17.190418,12.886253,1.698622,,0.282983,0.607571,0.142854,0.308155,0.520231,0.161744,0.337023,0.583039,0.388300,0.405347,0.840783,0.319837,0.328709,0.392359,0.232857,0.423695,0.694208,0.280226,0.361950,0.473052,0.152993,0.294253,0.759168,0.284073,0.419562,0.840923,0.122515,0.384054,0.928493,0.146766,0.297925,0.904416,0.107344,0.400790,0.933013,0.151354
15.500000,-1.044954,0.291939,82.255623,2.134927,0.900002,81.461807,-18.518696,8.761421,118.197090,18.849123,7.037758,113.481903,-19.299572,0.064560,75.073097,19.278143,-0.602188,75.897026,-14.559755,-0.254601,37.674652,18.926378,0.871223,39.168900,-11.117477,-5.683151,6.195203,17.209288,2.968071,6.305097,-12.281933,5.246704,1.428447,17.184643,12.649307,1.706061,,0.290385,0.613414,0.142260,0.314427,0.525373,0.161622,0.353844,0.584452,0.391713,0.406551,0.841866,0.326740,0.341825,0.399357,0.237150,0.432575,0.693422,0.283342,0.362904,0.473627,0.151784,0.298604,0.735690,0.284369,0.417636,0.849775,0.120394,0.391033,0.929953,0.143773,0.297598,0.904423,0.112386,0.397455,0.935605,0.148877
