Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左股関節[x](cm),左股関節[y](cm),左股関節[z](cm),右股関節[x](cm),右股関節[y](cm),右股関節[z](cm),左膝関節[x](cm),左膝関節[y](cm),左膝関節[z](cm),右膝関節[x](cm),右膝関節[y](cm),右膝関節[z](cm),左足関節[x](cm),左足関節[y](cm),左足関節[z](cm),右足関節[x](cm),右足関節[y](cm),右足関節[z](cm),左第5MP[x](cm),左第5MP[y](cm),左第5MP[z](cm),右第5MP[x](cm),右第5MP[y](cm),右第5MP[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左股関節[x](cm),SD_左股関節[y](cm),SD_左股関節[z](cm),SD_右股関節[x](cm),SD_右股関節[y](cm),SD_右股関節[z](cm),SD_左膝関節[x](cm),SD_左膝関節[y](cm),SD_左膝関節[z](cm),SD_右膝関節[x](cm),SD_右膝関節[y](cm),SD_右膝関節[z](cm),SD_左足関節[x](cm),SD_左足関節[y](cm),SD_左足関節[z](cm),SD_右足関節[x](cm),SD_右足関節[y](cm),SD_右足関節[z](cm),SD_左第5MP[x](cm),SD_左第5MP[y](cm),SD_左第5MP[z](cm),SD_右第5MP[x](cm),SD_右第5MP[y](cm),SD_右第5MP[z](cm)
5.000000,1.363604,1.245445,85.648262,-0.961983,-0.793556,87.715324,-16.907761,1.918812,128.733383,16.643429,-4.791126,126.567039,-16.446609,1.436268,74.365273,15.750125,-1.131435,77.875244,-13.558775,11.995342,37.107010,15.978147,10.419537,42.283405,-8.068070,-4.976875,4.424238,10.852941,3.338802,3.790939,-11.224831,4.891499,0.437877,14.362463,12.507130,0.426439,,0.355714,0.625729,0.185126,0.170801,0.469529,0.243746,0.407690,0.266870,0.388378,0.388042,0.710231,0.277072,0.599598,0.658242,0.237119,0.154025,1.003294,0.382251,0.501482,0.709001,0.149289,0.324074,1.202794,0.247928,0.405235,0.656807,0.176133,0.282105,1.764389,0.263904,0.365780,0.658923,0.128562,0.470028,1.985491,0.195484
5.500000,1.326740,1.197392,85.624130,-0.907361,-0.746956,87.664650,-16.994781,1.863544,128.703430,16.742577,-4.708374,126.489258,-16.458050,1.442108,74.331688,15.766760,-1.052883,77.815353,-13.486245,11.890896,37.038696,15.986925,10.515217,42.229591,-8.060983,-5.126499,4.384731,10.834067,3.231136,3.774543,-11.230990,4.729282,0.430734,14.347678,12.377087,0.434579,,0.366747,0.625535,0.186700,0.166280,0.469217,0.235722,0.404909,0.265278,0.393621,0.370565,0.711080,0.280925,0.611912,0.672252,0.240725,0.153442,0.998105,0.368495,0.509542,0.711762,0.159986,0.305127,1.225357,0.241258,0.397384,0.655760,0.155057,0.282819,1.773675,0.250875,0.352103,0.655507,0.130703,0.457822,1.983040,0.186019
6.000000,1.287294,1.149536,85.604263,-0.850227,-0.699776,87.615509,-17.082241,1.809906,128.677582,16.843666,-4.624763,126.413155,-16.476448,1.444195,74.303978,15.787120,-0.977898,77.756775,-13.421837,11.791714,36.978451,16.008007,10.611729,42.178696,-8.056566,-5.274044,4.351303,10.822082,3.124233,3.764237,-11.238562,4.571217,0.425112,14.336168,12.248173,0.441272,,0.377312,0.625442,0.187984,0.162352,0.469681,0.227917,0.406200,0.265980,0.397200,0.356191,0.713130,0.285175,0.623015,0.686259,0.242841,0.154983,0.993012,0.356393,0.514136,0.717448,0.171519,0.291324,1.247126,0.237975,0.393576,0.655339,0.138161,0.290512,1.783508,0.242390,0.342863,0.652027,0.131623,0.450871,1.982977,0.177533
6.500000,1.243220,1.100124,85.594627,-0.789736,-0.650089,87.571220,-17.169643,1.758766,128.658875,16.941830,-4.535957,126.342461,-16.504539,1.436237,74.291214,15.816359,-0.909733,77.705688,-13.376122,11.699459,36.937252,16.047363,10.709415,42.134541,-8.058574,-5.415001,4.328504,10.822535,3.018177,3.766343,-11.241025,4.422520,0.417308,14.331276,12.121113,0.442096,,0.387728,0.624996,0.191527,0.159936,0.470073,0.221068,0.409803,0.269006,0.402317,0.346543,0.713677,0.289773,0.628400,0.701691,0.247349,0.154682,0.989030,0.345507,0.514363,0.722616,0.187883,0.289874,1.259050,0.236936,0.391265,0.652918,0.121626,0.300182,1.793129,0.236584,0.333017,0.647952,0.128075,0.449994,1.987486,0.171034
7.000000,1.197564,1.051113,85.587234,-0.729584,-0.600140,87.527168,-17.255703,1.709335,128.641602,17.039074,-4.446873,126.271851,-16.534100,1.426075,74.281425,15.845634,-0.842068,77.655380,-13.335501,11.610256,36.900211,16.087444,10.807652,42.091251,-8.064655,-5.553181,4.309234,10.823888,2.911755,3.769372,-11.245071,4.276890,0.409850,14.327543,11.993809,0.442524,,0.397526,0.625082,0.194344,0.158659,0.470739,0.215931,0.419919,0.273883,0.406928,0.341495,0.715467,0.296197,0.635628,0.716026,0.251292,0.159446,0.985896,0.337540,0.517132,0.731344,0.203198,0.301770,1.271382,0.238452,0.390845,0.650857,0.107813,0.313295,1.802913,0.234729,0.325696,0.643905,0.126906,0.452958,1.992098,0.166578
7.500000,1.149883,1.001850,85.585732,-0.667434,-0.550213,87.484543,-17.340004,1.661644,128.629379,17.139730,-4.357040,126.203156,-16.571117,1.411510,74.279076,15.879337,-0.776440,77.606026,-13.308945,11.525043,36.873726,16.139608,10.897259,42.047699,-8.069207,-5.686184,4.293056,10.830136,2.806141,3.774516,-11.251288,4.137913,0.403791,14.325854,11.868786,0.441184,,0.406178,0.625257,0.198513,0.158795,0.472104,0.211535,0.434618,0.278425,0.409962,0.338212,0.717373,0.302223,0.641222,0.730257,0.254504,0.168088,0.983929,0.331854,0.516436,0.738832,0.216407,0.321228,1.279941,0.241164,0.390107,0.648158,0.098802,0.325076,1.812237,0.236302,0.321759,0.639845,0.123543,0.459073,1.998515,0.163267
8.000000,1.098532,0.950516,85.594826,-0.604109,-0.499790,87.446602,-17.422771,1.616375,128.625153,17.236073,-4.263828,126.140022,-16.619167,1.391460,74.292168,15.920015,-0.716061,77.562119,-13.301607,11.436954,36.863491,16.205364,10.975330,42.005836,-8.076525,-5.809521,4.280153,10.840352,2.703098,3.782805,-11.251762,4.009815,0.394002,14.326191,11.747852,0.434037,,0.412799,0.625294,0.205231,0.160844,0.472901,0.209006,0.454222,0.283578,0.414982,0.342123,0.717660,0.307425,0.640059,0.744082,0.259976,0.178274,0.984047,0.327194,0.512841,0.743254,0.232682,0.345481,1.279054,0.243428,0.388327,0.645226,0.092604,0.331396,1.818898,0.235959,0.316632,0.638574,0.116729,0.464667,2.006337,0.163762
8.500000,1.045176,0.899174,85.606949,-0.540941,-0.449146,87.409172,-17.505226,1.572411,128.622971,17.332054,-4.170601,126.077118,-16.670452,1.368355,74.309219,15.961462,-0.656170,77.519104,-13.300735,11.350750,36.858536,16.271963,11.053440,41.964703,-8.086767,-5.928440,4.269436,10.850955,2.600376,3.791991,-11.252602,3.885654,0.384159,14.328534,11.627422,0.426818,,0.417604,0.625508,0.210820,0.164657,0.473850,0.208467,0.477810,0.290667,0.419908,0.350769,0.718934,0.314232,0.640372,0.754663,0.264380,0.192797,0.985225,0.325039,0.511358,0.749560,0.245850,0.376653,1.278466,0.246336,0.388506,0.642315,0.090072,0.339295,1.825100,0.237439,0.315954,0.637207,0.112507,0.472435,2.013999,0.166883
9.000000,0.990890,0.846695,85.626381,-0.477594,-0.399006,87.373398,-17.583630,1.530579,128.626617,17.429199,-4.076668,126.016617,-16.725872,1.341827,74.334923,16.006937,-0.596947,77.477692,-13.316945,11.261501,36.864185,16.345734,11.113743,41.920670,-8.093709,-6.042816,4.259083,10.862522,2.496784,3.798256,-11.256044,3.766781,0.375113,14.330923,11.508282,0.417920,,0.421228,0.626247,0.218847,0.169787,0.475305,0.208435,0.501759,0.295632,0.423129,0.359024,0.719317,0.320410,0.637768,0.765668,0.268441,0.210301,0.987646,0.324955,0.506848,0.752927,0.255021,0.403119,1.271724,0.247860,0.387075,0.637605,0.091626,0.344288,1.829548,0.239335,0.315936,0.635556,0.108613,0.481530,2.021446,0.171707
9.500000,0.933524,0.791718,85.656181,-0.414549,-0.349731,87.341591,-17.659931,1.490833,128.639343,17.522667,-3.981400,125.960785,-16.792038,1.313564,74.374710,16.056065,-0.542202,77.439476,-13.347919,11.158276,36.881428,16.428631,11.155415,41.875843,-8.102467,-6.150749,4.248254,10.873088,2.394100,3.802125,-11.256708,3.654163,0.364356,14.332789,11.392002,0.405072,,0.420460,0.626960,0.227959,0.176067,0.476023,0.209138,0.524947,0.301374,0.427472,0.371621,0.718546,0.324942,0.627436,0.772942,0.274710,0.226294,0.991259,0.324154,0.497416,0.753430,0.264794,0.421914,1.261100,0.247999,0.384286,0.633344,0.094575,0.345421,1.830882,0.237602,0.315801,0.636724,0.103585,0.487074,2.027322,0.178901
10.000000,0.875006,0.736122,85.688354,-0.351409,-0.300369,87.310547,-17.737167,1.451389,128.653763,17.616241,-3.886307,125.905327,-16.860847,1.283501,74.417717,16.106892,-0.487919,77.402092,-13.383175,11.052830,36.902073,16.511692,11.195362,41.831181,-8.111280,-6.256615,4.237210,10.883399,2.291798,3.806510,-11.255988,3.543209,0.353216,14.335865,11.276485,0.392003,,0.418654,0.627472,0.236846,0.183528,0.476950,0.211309,0.548422,0.309238,0.432975,0.387229,0.718576,0.330836,0.618962,0.777741,0.280709,0.242337,0.995990,0.324978,0.490576,0.753885,0.272703,0.440736,1.250795,0.248294,0.384351,0.629199,0.099757,0.349272,1.831345,0.237552,0.319241,0.638122,0.102246,0.493920,2.032978,0.188186
10.500000,0.816271,0.678429,85.729210,-0.289989,-0.251499,87.281792,-17.809364,1.415020,128.675247,17.706989,-3.790718,125.853119,-16.928799,1.251392,74.470520,16.160667,-0.434341,77.367638,-13.433974,10.934055,36.931519,16.596268,11.214352,41.783592,-8.119205,-6.360573,4.225491,10.891335,2.187099,3.804646,-11.258151,3.434017,0.342358,14.339198,11.160580,0.378393,,0.415589,0.629126,0.246896,0.191564,0.478152,0.213009,0.568416,0.315512,0.435498,0.400282,0.717244,0.336493,0.603909,0.782582,0.285517,0.259634,1.000982,0.326673,0.479110,0.755221,0.275953,0.448091,1.234954,0.247265,0.384351,0.623486,0.105321,0.355492,1.829524,0.236156,0.321171,0.639218,0.103609,0.499837,2.036290,0.197941
11.000000,0.755417,0.618134,85.779221,-0.229529,-0.203838,87.255959,-17.879555,1.380184,128.706131,17.796421,-3.695377,125.804169,-17.005531,1.219460,74.534439,16.215046,-0.385338,77.334358,-13.492255,10.793797,36.967640,16.685810,11.214550,41.735100,-8.126975,-6.464600,4.212202,10.897635,2.081074,3.799204,-11.260959,3.324566,0.333116,14.341802,11.045490,0.363539,,0.408008,0.630512,0.256367,0.199434,0.479058,0.214156,0.581885,0.323383,0.437776,0.413679,0.715844,0.340814,0.584671,0.781871,0.292914,0.271484,1.005906,0.326618,0.460110,0.753756,0.278920,0.446448,1.222005,0.246325,0.383186,0.618225,0.110491,0.361608,1.825845,0.233965,0.322537,0.641560,0.104818,0.502052,2.036726,0.207116
11.500000,0.694173,0.556896,85.831612,-0.168897,-0.156231,87.231194,-17.950600,1.345718,128.739014,17.885483,-3.600266,125.756073,-17.082932,1.187019,74.601357,16.271778,-0.337250,77.301910,-13.553181,10.647617,37.005737,16.774811,11.210590,41.686272,-8.134826,-6.568886,4.198358,10.903065,1.975033,3.793316,-11.262488,3.214802,0.323690,14.344109,10.930714,0.347988,,0.400254,0.631956,0.265917,0.206884,0.480355,0.215990,0.594717,0.333130,0.441690,0.426556,0.715009,0.346235,0.566869,0.780315,0.300493,0.280895,1.011374,0.327360,0.442088,0.753837,0.280821,0.440442,1.209824,0.246140,0.384003,0.613303,0.116521,0.370942,1.821306,0.233406,0.325735,0.644585,0.109821,0.503824,2.036917,0.216958
12.000000,0.633093,0.493256,85.891800,-0.110827,-0.108532,87.209190,-18.018280,1.314709,128.779175,17.969677,-3.505127,125.711678,-17.156452,1.153904,74.676788,16.330170,-0.291519,77.273003,-13.621103,10.481136,37.048256,16.860626,11.191303,41.637272,-8.144572,-6.675098,4.183606,10.905897,1.866421,3.781975,-11.266353,3.102871,0.314540,14.348031,10.814907,0.333387,,0.392348,0.634387,0.274865,0.214210,0.481760,0.216501,0.604589,0.343133,0.441473,0.435125,0.713803,0.351618,0.542196,0.778325,0.306182,0.290555,1.016028,0.327166,0.419558,0.756905,0.280166,0.427243,1.195684,0.245810,0.386108,0.608625,0.120802,0.384047,1.815432,0.231012,0.327159,0.647365,0.115666,0.503423,2.034474,0.225534
12.500000,0.571424,0.427326,85.959930,-0.053859,-0.061512,87.189140,-18.083706,1.285465,128.828522,18.055161,-3.410984,125.669319,-17.234509,1.120796,74.760559,16.387630,-0.250656,77.244141,-13.691001,10.291203,37.094460,16.948040,11.157810,41.588329,-8.151628,-6.787056,4.168353,10.908413,1.755699,3.768249,-11.272986,2.986225,0.309193,14.353070,10.698597,0.320260,,0.382342,0.636434,0.282074,0.220121,0.483670,0.216335,0.606325,0.353794,0.439804,0.441023,0.713672,0.356767,0.519125,0.771847,0.313798,0.294411,1.020056,0.325860,0.389801,0.755419,0.279069,0.410680,1.187699,0.246908,0.384541,0.603562,0.124802,0.396318,1.809357,0.230034,0.324714,0.649710,0.119325,0.499314,2.029693,0.231091
13.000000,0.509589,0.360519,86.030319,0.003162,-0.014637,87.170357,-18.149364,1.257217,128.880219,18.139645,-3.317104,125.628571,-17.311665,1.087734,74.846802,16.446873,-0.211792,77.216026,-13.761214,10.093975,37.141354,17.034065,11.119335,41.539063,-8.160497,-6.900539,4.153489,10.909503,1.644547,3.753147,-11.279543,2.868557,0.304180,14.356466,10.581738,0.305928,,0.372929,0.639009,0.289302,0.224139,0.486051,0.216151,0.609143,0.365712,0.439803,0.442653,0.713909,0.362648,0.496908,0.765776,0.321751,0.296488,1.023317,0.324521,0.359729,0.758258,0.277621,0.391997,1.181383,0.249201,0.384533,0.599855,0.129576,0.409654,1.803081,0.229772,0.323887,0.653110,0.125128,0.494291,2.024758,0.236533
13.500000,0.448239,0.291519,86.107208,0.057998,0.033123,87.154289,-18.214432,1.232574,128.939056,18.220287,-3.223972,125.591019,-17.384903,1.053978,74.940048,16.507309,-0.177845,77.190681,-13.830082,9.874897,37.189869,17.115795,11.075603,41.493549,-8.171257,-7.018833,4.138126,10.911212,1.532452,3.736405,-11.286988,2.746632,0.299781,14.362983,10.465031,0.293789,,0.365444,0.641912,0.294840,0.227220,0.488451,0.214645,0.610052,0.377962,0.435604,0.440731,0.715167,0.368054,0.473917,0.759048,0.327032,0.298012,1.025379,0.321298,0.329707,0.759483,0.275311,0.376543,1.176621,0.251182,0.383899,0.596833,0.132514,0.420568,1.796994,0.226614,0.321451,0.655023,0.130135,0.487055,2.019019,0.239390
14.000000,0.387753,0.221592,86.189941,0.111801,0.081120,87.139519,-18.276451,1.211014,129.005646,18.303905,-3.131744,125.554863,-17.457561,1.019203,75.038078,16.566730,-0.148338,77.165306,-13.896777,9.639431,37.240402,17.195705,11.024479,41.448769,-8.179853,-7.143749,4.124663,10.912889,1.419128,3.718913,-11.298857,2.619961,0.299383,14.372397,10.347439,0.284789,,0.359107,0.644640,0.298732,0.228605,0.492044,0.213168,0.606569,0.389487,0.429606,0.435632,0.718311,0.374474,0.455974,0.750925,0.333338,0.296972,1.027222,0.318088,0.298674,0.758396,0.273239,0.365112,1.176585,0.254492,0.379972,0.593419,0.134917,0.429008,1.791868,0.224989,0.315628,0.655669,0.130778,0.477846,2.012601,0.238772
14.500000,0.326992,0.150883,86.274742,0.165372,0.128933,87.125938,-18.338253,1.191036,129.075027,18.387012,-3.040161,125.520859,-17.529728,0.983662,75.138176,16.626080,-0.122349,77.140411,-13.962483,9.396679,37.291191,17.274101,10.969929,41.404522,-8.189934,-7.270725,4.112154,10.913358,1.305481,3.699815,-11.311172,2.492756,0.299700,14.379877,10.228809,0.274598,,0.354083,0.647927,0.302305,0.227343,0.495835,0.211302,0.605059,0.401223,0.425168,0.425338,0.721238,0.381168,0.440825,0.743359,0.339406,0.296600,1.026872,0.314355,0.270263,0.760263,0.271116,0.359513,1.179390,0.258419,0.377223,0.592075,0.137972,0.436651,1.787453,0.223902,0.311161,0.656835,0.131891,0.469205,2.006229,0.238225
15.000000,0.267197,0.078987,86.364426,0.217782,0.178127,87.114334,-18.401588,1.175045,129.150620,18.469147,-2.950050,125.488708,-17.598953,0.946667,75.243248,16.686523,-0.102982,77.116127,-14.020332,9.138081,37.342846,17.349060,10.919346,41.366104,-8.201163,-7.402550,4.100645,10.917217,1.193291,3.682943,-11.323099,2.362156,0.300741,14.390460,10.112110,0.266864,,0.352677,0.651112,0.304081,0.224766,0.499709,0.209121,0.601962,0.412550,0.417435,0.415410,0.725863,0.387064,0.432309,0.735604,0.342537,0.295978,1.025861,0.309428,0.251629,0.757846,0.269148,0.362392,1.184798,0.261772,0.372855,0.590817,0.140058,0.436753,1.784450,0.218759,0.306679,0.655504,0.132502,0.458658,2.001733,0.234164
15.500000,0.208648,0.007416,86.457779,0.269202,0.228291,87.103775,-18.461903,1.163258,129.231796,18.554180,-2.860439,125.457794,-17.664684,0.906815,75.350121,16.746944,-0.086807,77.092674,-14.075630,8.872288,37.396381,17.419579,10.867542,41.328625,-8.211368,-7.538742,4.092000,10.919921,1.081638,3.666307,-11.339013,2.229298,0.304287,14.404098,9.994823,0.262365,,0.353899,0.654111,0.304765,0.221287,0.504981,0.207638,0.597473,0.422854,0.408409,0.404331,0.732335,0.394510,0.430086,0.728322,0.345178,0.296711,1.025408,0.304832,0.241226,0.754392,0.267808,0.367995,1.192033,0.265529,0.366910,0.589422,0.139359,0.435807,1.782823,0.215279,0.301216,0.652886,0.128606,0.449549,1.998188,0.228551
