Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左股関節[x](cm),左股関節[y](cm),左股関節[z](cm),右股関節[x](cm),右股関節[y](cm),右股関節[z](cm),左膝関節[x](cm),左膝関節[y](cm),左膝関節[z](cm),右膝関節[x](cm),右膝関節[y](cm),右膝関節[z](cm),左足関節[x](cm),左足関節[y](cm),左足関節[z](cm),右足関節[x](cm),右足関節[y](cm),右足関節[z](cm),左第5MP[x](cm),左第5MP[y](cm),左第5MP[z](cm),右第5MP[x](cm),右第5MP[y](cm),右第5MP[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左股関節[x](cm),SD_左股関節[y](cm),SD_左股関節[z](cm),SD_右股関節[x](cm),SD_右股関節[y](cm),SD_右股関節[z](cm),SD_左膝関節[x](cm),SD_左膝関節[y](cm),SD_左膝関節[z](cm),SD_右膝関節[x](cm),SD_右膝関節[y](cm),SD_右膝関節[z](cm),SD_左足関節[x](cm),SD_左足関節[y](cm),SD_左足関節[z](cm),SD_右足関節[x](cm),SD_右足関節[y](cm),SD_右足関節[z](cm),SD_左第5MP[x](cm),SD_左第5MP[y](cm),SD_左第5MP[z](cm),SD_右第5MP[x](cm),SD_右第5MP[y](cm),SD_右第5MP[z](cm)
5.000000,2.330288,2.745132,93.106293,-1.316019,-2.680168,90.940979,-17.400696,5.618546,136.362518,17.938723,-3.406883,131.368530,-13.461123,1.758278,81.064384,14.965322,-1.675591,80.022766,-11.294540,10.575531,45.224369,14.419846,10.306511,44.980003,-10.250856,8.865700,9.169912,10.053366,14.180634,8.668271,-13.145191,20.605980,3.948139,13.832222,25.246742,3.913218,,0.410534,0.777838,0.116885,0.396391,0.910059,0.271987,0.530165,0.768151,0.198464,0.683919,1.046072,0.494789,0.412081,0.804714,0.300510,0.493736,1.395780,0.445571,0.406349,1.048718,0.117619,0.870140,1.916673,0.216220,0.498232,1.184280,0.069625,1.060483,2.703733,0.085983,0.475300,1.252829,0.289810,1.087639,2.898922,0.343925
5.500000,2.224203,2.681244,93.177269,-1.196272,-2.611092,90.917648,-17.560545,5.619949,136.423767,18.077078,-3.201889,131.330048,-13.558462,1.755417,81.112900,15.145922,-1.530807,79.991074,-11.399603,10.280075,45.210922,14.542704,10.243515,44.889053,-10.264116,8.552696,9.148835,10.082874,13.921753,8.605582,-13.187897,20.267616,3.886834,13.886026,24.941025,3.728534,,0.418780,0.769849,0.139130,0.397590,0.921766,0.254773,0.533618,0.764015,0.193584,0.687475,1.052413,0.485929,0.418360,0.793551,0.296798,0.507376,1.402019,0.428481,0.412476,1.053242,0.107833,0.868607,1.872481,0.221400,0.475639,1.176180,0.059633,1.054693,2.692588,0.084542,0.455176,1.236355,0.247104,1.058829,2.891076,0.335360
6.000000,2.111156,2.615463,93.262489,-1.076274,-2.540436,90.903023,-17.725853,5.616089,136.494492,18.220463,-2.984886,131.302643,-13.666052,1.739227,81.181747,15.327703,-1.380310,79.970467,-11.526989,9.956680,45.209442,14.633343,10.133102,44.791641,-10.268919,8.232338,9.130919,10.100473,13.652420,8.541423,-13.236641,19.930008,3.851042,13.934162,24.629158,3.567633,,0.424346,0.763654,0.159742,0.401088,0.933867,0.237692,0.537391,0.763240,0.188281,0.697507,1.058156,0.476442,0.429167,0.783219,0.292242,0.526253,1.411299,0.412828,0.417112,1.066191,0.103017,0.853027,1.820758,0.229802,0.455898,1.175126,0.052412,1.052767,2.682730,0.082471,0.434600,1.229657,0.200260,1.040358,2.884233,0.317183
6.500000,1.994000,2.546898,93.356873,-0.953870,-2.467056,90.898468,-17.894537,5.607574,136.571396,18.366026,-2.756569,131.287888,-13.781179,1.713737,81.263245,15.505106,-1.224846,79.960083,-11.667595,9.602562,45.210651,14.693247,9.978729,44.692787,-10.265585,7.899269,9.113117,10.104734,13.374840,8.477954,-13.285551,19.585579,3.826855,13.973000,24.312729,3.431242,,0.428990,0.760208,0.179613,0.403041,0.945460,0.219639,0.542158,0.767241,0.185287,0.708047,1.061873,0.468769,0.447299,0.770952,0.287848,0.544562,1.416764,0.396326,0.418564,1.089355,0.103896,0.837096,1.777817,0.236044,0.439861,1.180786,0.050303,1.055974,2.673700,0.077779,0.419046,1.229540,0.159403,1.025697,2.878564,0.293667
7.000000,1.871491,2.475342,93.459526,-0.830526,-2.389641,90.908844,-18.068533,5.593193,136.652771,18.512394,-2.510979,131.291962,-13.901302,1.682419,81.356339,15.677214,-1.074547,79.966187,-11.819851,9.219749,45.214634,14.728052,9.796677,44.604717,-10.256706,7.553017,9.095172,10.100731,13.091171,8.422015,-13.333776,19.232819,3.809815,14.000956,23.995598,3.326155,,0.431099,0.757140,0.196411,0.404485,0.957448,0.203100,0.546443,0.772549,0.182613,0.718747,1.066931,0.460261,0.466667,0.756857,0.280789,0.557145,1.417641,0.386145,0.409397,1.110631,0.105837,0.807608,1.737762,0.240612,0.430028,1.185189,0.054159,1.057934,2.667571,0.073826,0.407229,1.230217,0.122898,1.021157,2.875575,0.270785
7.500000,1.745462,2.399002,93.567863,-0.706483,-2.308434,90.932457,-18.247791,5.569122,136.738144,18.656012,-2.252411,131.312637,-14.026009,1.648010,81.455399,15.842232,-0.931953,79.985130,-11.973827,8.801079,45.212223,14.750120,9.600296,44.530155,-10.243338,7.187851,9.073636,10.090216,12.804710,8.374740,-13.373024,18.867447,3.792993,14.020462,23.679123,3.244644,,0.431931,0.757315,0.208519,0.403539,0.969722,0.190895,0.551314,0.781172,0.180710,0.725926,1.072839,0.455563,0.488851,0.742107,0.270676,0.566013,1.411893,0.379080,0.396987,1.143047,0.109946,0.775969,1.707104,0.240513,0.429060,1.188893,0.060053,1.061257,2.661605,0.071802,0.404251,1.230964,0.090345,1.019662,2.872712,0.247824
8.000000,1.615083,2.319038,93.679604,-0.581323,-2.221344,90.977646,-18.433159,5.537781,136.823746,18.796196,-1.974533,131.359940,-14.153269,1.612701,81.557945,16.000027,-0.806313,80.026047,-12.128725,8.359314,45.207264,14.759306,9.396111,44.479729,-10.231245,6.810692,9.051747,10.078983,12.513222,8.342073,-13.408255,18.492340,3.776585,14.028873,23.363602,3.195125,,0.430587,0.756620,0.217319,0.400583,0.981495,0.186812,0.555947,0.788824,0.179444,0.727879,1.079978,0.455559,0.507887,0.726944,0.258667,0.563768,1.400176,0.382751,0.377241,1.165866,0.114185,0.738210,1.682591,0.239621,0.432601,1.188394,0.067528,1.061466,2.657613,0.073234,0.405299,1.227569,0.065789,1.021559,2.870537,0.229079
8.500000,1.482271,2.234421,93.792465,-0.457112,-2.130890,91.036697,-18.623913,5.495193,136.909637,18.930250,-1.685234,131.425491,-14.280180,1.580070,81.658226,16.152525,-0.695000,80.079071,-12.274551,7.893890,45.193939,14.769148,9.190094,44.445679,-10.222919,6.422089,9.027438,10.069626,12.218849,8.318913,-13.433556,18.109215,3.755352,14.031736,23.048965,3.160380,,0.428972,0.758106,0.220627,0.397228,0.994413,0.194042,0.562047,0.797566,0.178559,0.725372,1.090696,0.460620,0.524696,0.710677,0.244053,0.556991,1.383097,0.392776,0.355022,1.189745,0.118781,0.697741,1.664847,0.237019,0.440461,1.180914,0.072089,1.061193,2.654264,0.078654,0.413984,1.218208,0.047872,1.023882,2.868627,0.217310
9.000000,1.347216,2.146622,93.904869,-0.333602,-2.034996,91.118080,-18.819719,5.444542,136.993423,19.059666,-1.377541,131.519241,-14.408098,1.549202,81.755013,16.299967,-0.607597,80.152283,-12.412722,7.417473,45.177280,14.779850,8.982330,44.435993,-10.220472,6.030052,9.003506,10.065975,11.917961,8.309773,-13.452879,17.723289,3.733741,14.027460,22.734169,3.147239,,0.427002,0.759899,0.220349,0.393337,1.006742,0.211852,0.569471,0.806223,0.178288,0.717170,1.103730,0.473723,0.536918,0.695079,0.230291,0.544097,1.366462,0.410873,0.332939,1.205923,0.123337,0.657163,1.647237,0.234714,0.450595,1.170477,0.075541,1.059012,2.653635,0.085535,0.426253,1.204910,0.039731,1.025101,2.867193,0.208873
9.500000,1.210269,2.055290,94.015388,-0.211941,-1.936920,91.213844,-19.019117,5.383842,137.074768,19.183218,-1.060867,131.632874,-14.535215,1.522110,81.845520,16.446875,-0.537811,80.236366,-12.538603,6.934296,45.155613,14.795460,8.766937,44.438606,-10.226915,5.638420,8.980910,10.068693,11.609268,8.307794,-13.467203,17.337959,3.711943,14.021334,22.415680,3.139771,,0.425372,0.761930,0.216834,0.391095,1.020045,0.239479,0.578651,0.811968,0.178039,0.706941,1.119212,0.492226,0.546256,0.679891,0.218089,0.529698,1.348656,0.433839,0.314544,1.215296,0.125428,0.620957,1.632883,0.234901,0.460819,1.157055,0.076789,1.057483,2.652693,0.093472,0.439840,1.187732,0.039933,1.022537,2.864566,0.206398
10.000000,1.072652,1.961449,94.122383,-0.092745,-1.836319,91.324471,-19.222176,5.314590,137.151550,19.304075,-0.733612,131.766418,-14.662184,1.497749,81.927498,16.593990,-0.487083,80.331573,-12.652771,6.454323,45.135239,14.815739,8.539413,44.452576,-10.240707,5.253418,8.960966,10.078495,11.290924,8.311644,-13.476463,16.957886,3.691804,14.013050,22.092926,3.137808,,0.424848,0.765474,0.210027,0.390311,1.033643,0.271895,0.589548,0.819367,0.177940,0.696155,1.137027,0.516691,0.549866,0.664866,0.210131,0.514263,1.336964,0.459822,0.301265,1.217885,0.125404,0.588974,1.617322,0.236202,0.470566,1.143613,0.076150,1.054766,2.654938,0.099641,0.455306,1.169341,0.043723,1.018111,2.863649,0.204485
10.500000,0.936131,1.865593,94.226646,0.023439,-1.735329,91.448395,-19.423134,5.238342,137.226059,19.422611,-0.400032,131.919983,-14.789482,1.475464,82.002853,16.744427,-0.455009,80.433556,-12.756027,5.979858,45.114143,14.839046,8.283295,44.471107,-10.261742,4.875610,8.944725,10.094402,10.959206,8.318500,-13.484415,16.584404,3.676926,14.006269,21.760895,3.133148,,0.425505,0.769109,0.202187,0.391207,1.047713,0.307274,0.601644,0.822068,0.177113,0.688105,1.154703,0.545543,0.551949,0.651433,0.206107,0.502100,1.330399,0.485294,0.298869,1.217578,0.122181,0.567619,1.601010,0.240806,0.479019,1.133088,0.074714,1.054612,2.657459,0.104351,0.468624,1.152566,0.047002,1.008823,2.861962,0.201561
11.000000,0.799529,1.767860,94.325676,0.137385,-1.634285,91.578094,-19.625601,5.154579,137.294312,19.542349,-0.064072,132.082230,-14.916983,1.455681,82.069115,16.897499,-0.431442,80.538254,-12.850016,5.519920,45.100216,14.861212,8.007957,44.489616,-10.286356,4.508957,8.933017,10.112789,10.618538,8.324876,-13.491941,16.219215,3.667215,14.000229,21.422531,3.125691,,0.426724,0.774284,0.193074,0.393037,1.062091,0.342286,0.611260,0.825366,0.174533,0.684754,1.172266,0.577094,0.549005,0.637895,0.207055,0.491110,1.331501,0.510584,0.304295,1.212062,0.115313,0.551579,1.584717,0.246639,0.484924,1.124963,0.071365,1.054147,2.661143,0.107304,0.479465,1.137380,0.049753,0.998299,2.860885,0.195658
11.500000,0.666439,1.669228,94.421471,0.247511,-1.534416,91.715897,-19.822327,5.067291,137.360474,19.664637,0.273895,132.259445,-15.044287,1.436157,82.129845,17.053888,-0.424339,80.642036,-12.938087,5.070839,45.090179,14.880198,7.685234,44.505249,-10.312992,4.148712,8.925259,10.132154,10.262634,8.329960,-13.499166,15.860069,3.662765,13.998226,21.071472,3.111450,,0.429773,0.780727,0.184412,0.395733,1.077254,0.372919,0.620742,0.826393,0.171307,0.687609,1.188648,0.608435,0.546513,0.627034,0.210989,0.482972,1.338576,0.528698,0.318941,1.210442,0.107289,0.540184,1.570820,0.253422,0.488985,1.121550,0.067050,1.055491,2.665933,0.108755,0.486817,1.126443,0.052408,0.986121,2.861117,0.188171
12.000000,0.535850,1.569313,94.512085,0.355615,-1.435112,91.854103,-20.016079,4.975281,137.421005,19.790592,0.610641,132.438721,-15.172298,1.417519,82.183990,17.210756,-0.419243,80.743294,-13.021311,4.638214,45.087868,14.894054,7.343338,44.517956,-10.337307,3.794975,8.921077,10.149607,9.901535,8.333011,-13.507452,15.505875,3.663347,13.996962,20.715698,3.093541,,0.433434,0.788718,0.175698,0.397990,1.092602,0.402120,0.625939,0.825778,0.166115,0.696514,1.203385,0.641072,0.542225,0.617849,0.215200,0.477017,1.351268,0.545595,0.337660,1.208254,0.099545,0.530507,1.555167,0.262255,0.490216,1.119648,0.062306,1.056745,2.670596,0.110786,0.491277,1.117953,0.054082,0.975295,2.861381,0.176310
12.500000,0.408699,1.468513,94.598595,0.459762,-1.336906,91.993202,-20.204107,4.881195,137.478333,19.920500,0.944244,132.623489,-15.299301,1.398331,82.233742,17.367235,-0.424561,80.838318,-13.103149,4.216209,45.091011,14.895716,6.958908,44.526295,-10.359594,3.442207,8.919710,10.160397,9.530304,8.333499,-13.516628,15.152550,3.666929,14.000311,20.348846,3.071978,,0.438433,0.798627,0.167806,0.400620,1.108682,0.422213,0.629014,0.825136,0.161107,0.710616,1.216033,0.668110,0.540106,0.612894,0.220828,0.468956,1.366030,0.553863,0.359893,1.211432,0.092344,0.519700,1.548617,0.270966,0.489758,1.120734,0.056705,1.058038,2.674151,0.111852,0.490673,1.112697,0.056093,0.965777,2.862168,0.165715
13.000000,0.286478,1.366867,94.680145,0.561448,-1.238045,92.129486,-20.387766,4.784927,137.531219,20.054941,1.276276,132.806732,-15.424852,1.379456,82.279083,17.518875,-0.431656,80.926941,-13.182802,3.807014,45.099503,14.890051,6.561325,44.534203,-10.375107,3.087593,8.919330,10.165272,9.158119,8.332794,-13.524452,14.797958,3.671097,14.003351,19.979881,3.050347,,0.444946,0.810391,0.160441,0.402570,1.125252,0.439205,0.629993,0.822970,0.156675,0.727912,1.227359,0.693815,0.539988,0.613017,0.223329,0.462082,1.382600,0.559853,0.381471,1.218941,0.089133,0.508335,1.542482,0.281022,0.486284,1.120461,0.053014,1.058061,2.678073,0.113297,0.487463,1.108070,0.056700,0.960612,2.863927,0.154229
13.500000,0.167828,1.264397,94.757072,0.659947,-1.138504,92.262711,-20.566769,4.687721,137.580215,20.190817,1.605499,132.988541,-15.549091,1.359558,82.321442,17.664747,-0.443962,81.009048,-13.263144,3.407204,45.110050,14.874662,6.148865,44.542522,-10.387175,2.728401,8.918975,10.163214,8.785347,8.331883,-13.532114,14.439629,3.675335,14.008760,19.607643,3.031040,,0.452141,0.824211,0.152668,0.405156,1.142558,0.449047,0.628135,0.822373,0.153423,0.745619,1.237618,0.713107,0.542599,0.619154,0.224943,0.454358,1.397341,0.561123,0.401859,1.231160,0.086946,0.495766,1.544450,0.290368,0.481866,1.120131,0.052149,1.056299,2.680279,0.114600,0.480705,1.104292,0.056916,0.958630,2.865645,0.145762
14.000000,0.052292,1.161118,94.828674,0.755063,-1.035728,92.390129,-20.745499,4.589760,137.624527,20.329084,1.933998,133.164688,-15.670210,1.340034,82.359863,17.801514,-0.461502,81.082436,-13.342678,3.015198,45.122326,14.850990,5.738708,44.554806,-10.393080,2.362160,8.917409,10.153013,8.415154,8.331015,-13.537636,14.075569,3.676272,14.013393,19.235657,3.016623,,0.459306,0.839727,0.145563,0.408114,1.160249,0.452755,0.624013,0.821506,0.153148,0.761303,1.247224,0.725430,0.548001,0.631876,0.221963,0.445194,1.409950,0.559005,0.420704,1.246604,0.086773,0.482738,1.552001,0.299186,0.475423,1.116491,0.054208,1.050497,2.681570,0.113940,0.471134,1.098135,0.055683,0.960292,2.867502,0.137902
14.500000,-0.059127,1.057312,94.894531,0.847932,-0.930618,92.513580,-20.921289,4.490669,137.664261,20.466658,2.262314,133.336334,-15.788393,1.319298,82.394661,17.931316,-0.482262,81.151329,-13.421280,2.633438,45.132507,14.823177,5.334061,44.569889,-10.396135,1.989845,8.913807,10.138636,8.048447,8.330714,-13.540730,13.706833,3.674835,14.017754,18.864952,3.006548,,0.466154,0.857029,0.137890,0.412131,1.179157,0.452803,0.617690,0.822982,0.154680,0.774891,1.257815,0.733246,0.555328,0.652902,0.216769,0.436640,1.420875,0.556005,0.437021,1.265032,0.085708,0.469393,1.569417,0.306441,0.467160,1.111367,0.058181,1.042815,2.683590,0.113387,0.460104,1.091177,0.053925,0.965015,2.870457,0.133297
15.000000,-0.169770,0.952934,94.955460,0.936579,-0.819916,92.628174,-21.099735,4.391289,137.699677,20.602516,2.591576,133.496094,-15.905048,1.297539,82.426422,18.050413,-0.510025,81.211143,-13.497967,2.258308,45.140503,14.790619,4.950615,44.590500,-10.397049,1.612930,8.908568,10.120356,7.687286,8.331285,-13.543152,13.334061,3.670556,14.020506,18.497604,3.003408,,0.471988,0.875413,0.130294,0.417664,1.197958,0.445498,0.609067,0.825196,0.158918,0.784189,1.267888,0.728375,0.563226,0.679127,0.207842,0.425609,1.429057,0.550828,0.452682,1.285079,0.084103,0.454709,1.591518,0.312442,0.458835,1.103781,0.063151,1.028953,2.684827,0.110528,0.447845,1.081378,0.052928,0.970344,2.873061,0.125041
15.500000,-0.278741,0.848328,95.009796,1.023972,-0.705719,92.738144,-21.279238,4.290680,137.729675,20.735819,2.922249,133.649139,-16.018665,1.274620,82.453262,18.165632,-0.540825,81.267937,-13.572693,1.896530,45.144272,14.758886,4.582062,44.612755,-10.395441,1.232979,8.900294,10.100801,7.329224,8.331625,-13.542860,12.958870,3.664959,14.021317,18.132294,3.003308,,0.475732,0.894747,0.123974,0.424474,1.218637,0.437156,0.597191,0.828987,0.164301,0.789764,1.280539,0.721998,0.571869,0.713626,0.196818,0.415529,1.436110,0.545459,0.466158,1.303715,0.081191,0.438111,1.627731,0.316145,0.449649,1.095569,0.068105,1.014364,2.688155,0.109005,0.436158,1.070114,0.051137,0.976852,2.877257,0.119154
