Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左股関節[x](cm),左股関節[y](cm),左股関節[z](cm),右股関節[x](cm),右股関節[y](cm),右股関節[z](cm),左膝関節[x](cm),左膝関節[y](cm),左膝関節[z](cm),右膝関節[x](cm),右膝関節[y](cm),右膝関節[z](cm),左足関節[x](cm),左足関節[y](cm),左足関節[z](cm),右足関節[x](cm),右足関節[y](cm),右足関節[z](cm),左第5MP[x](cm),左第5MP[y](cm),左第5MP[z](cm),右第5MP[x](cm),右第5MP[y](cm),右第5MP[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左股関節[x](cm),SD_左股関節[y](cm),SD_左股関節[z](cm),SD_右股関節[x](cm),SD_右股関節[y](cm),SD_右股関節[z](cm),SD_左膝関節[x](cm),SD_左膝関節[y](cm),SD_左膝関節[z](cm),SD_右膝関節[x](cm),SD_右膝関節[y](cm),SD_右膝関節[z](cm),SD_左足関節[x](cm),SD_左足関節[y](cm),SD_左足関節[z](cm),SD_右足関節[x](cm),SD_右足関節[y](cm),SD_右足関節[z](cm),SD_左第5MP[x](cm),SD_左第5MP[y](cm),SD_左第5MP[z](cm),SD_右第5MP[x](cm),SD_右第5MP[y](cm),SD_右第5MP[z](cm)
6.000000,-1.526871,-2.031067,96.599693,-0.430824,2.045025,97.484253,-16.802925,5.951042,136.952179,20.840088,7.412098,140.444397,-20.569712,-2.238079,88.964340,16.522179,4.479652,84.175591,-22.378368,-1.362968,48.308311,13.714879,6.373264,45.868923,-23.847771,4.577278,10.009068,9.465122,8.772865,8.318864,-26.925297,18.314156,1.603869,14.160720,22.259033,2.225480,,0.430909,0.846852,0.229800,0.324282,1.059307,0.169956,0.517764,1.333155,0.649755,0.607962,0.846394,0.390260,0.481204,0.978684,0.320522,0.836524,1.732649,0.161009,0.433783,1.076532,0.268021,0.077066,2.254610,0.152729,0.688965,1.622176,0.145529,0.313754,2.420343,0.120645,0.780447,1.711931,0.128017,0.537878,2.436300,0.127181
6.500000,-1.699572,-1.934383,96.662781,-0.249058,2.086308,97.624191,-17.000599,6.176186,137.032913,21.099628,7.685848,140.546585,-20.775023,-2.158100,89.019989,16.671112,4.558987,84.277130,-22.507072,-1.535141,48.367878,13.817594,6.123878,45.927261,-23.888134,4.249489,9.990271,9.526147,8.399685,8.341159,-26.947979,17.971642,1.590590,14.213864,21.896927,2.298343,,0.431070,0.845570,0.221150,0.322953,1.069669,0.179967,0.496066,1.339050,0.634081,0.593546,0.854120,0.387817,0.488882,0.977008,0.286719,0.844870,1.743109,0.181070,0.494179,1.067795,0.257382,0.100631,2.261660,0.115507,0.735971,1.620949,0.167076,0.287828,2.420543,0.095637,0.766950,1.703280,0.135325,0.527413,2.441055,0.133960
7.000000,-1.866682,-1.835213,96.734947,-0.069223,2.125786,97.764999,-17.187366,6.402718,137.130020,21.352993,7.956913,140.653107,-20.976040,-2.075367,89.077026,16.816956,4.641174,84.374474,-22.611202,-1.740391,48.424995,13.916276,5.859261,45.979435,-23.923397,3.909725,9.965340,9.583388,8.018112,8.358476,-26.955353,17.621162,1.577991,14.263059,21.531113,2.371551,,0.431274,0.845752,0.216123,0.322492,1.081497,0.191707,0.477351,1.346321,0.622915,0.573061,0.864555,0.382627,0.502177,0.980027,0.249953,0.854509,1.748681,0.206607,0.558784,1.055615,0.246249,0.129859,2.282160,0.098527,0.781536,1.621970,0.188397,0.266946,2.424723,0.071453,0.758121,1.700752,0.143353,0.517039,2.447206,0.140568
7.500000,-2.023833,-1.734138,96.819969,0.108305,2.153118,97.893417,-17.367758,6.631153,137.252274,21.594494,8.219120,140.748795,-21.164213,-1.973972,89.128159,16.953102,4.734436,84.443199,-22.667065,-2.023567,48.468578,13.990602,5.522724,45.990650,-23.947113,3.544498,9.928439,9.623770,7.604668,8.355997,-26.944637,17.254791,1.568154,14.298863,21.145737,2.425855,,0.428615,0.847711,0.211394,0.322510,1.090542,0.202248,0.472122,1.355219,0.614137,0.559948,0.883160,0.376025,0.502901,0.981435,0.215402,0.846096,1.751415,0.227130,0.600048,1.063977,0.240595,0.133803,2.281729,0.095449,0.815711,1.631233,0.207391,0.250011,2.416594,0.047586,0.755575,1.708518,0.148307,0.468603,2.442915,0.136745
8.000000,-2.174684,-1.632179,96.910759,0.283634,2.178261,98.017952,-17.537952,6.859501,137.386917,21.833603,8.479046,140.841690,-21.345654,-1.866066,89.174942,17.081306,4.835957,84.503227,-22.702789,-2.340015,48.503826,14.062892,5.169266,45.993629,-23.959076,3.169296,9.885560,9.655759,7.187241,8.348298,-26.927227,16.879051,1.559186,14.329450,20.758926,2.472539,,0.427575,0.851067,0.209127,0.323500,1.101212,0.214961,0.475784,1.364954,0.611676,0.545638,0.904434,0.373267,0.504782,0.985886,0.181020,0.836818,1.743971,0.247678,0.636985,1.065357,0.233235,0.136996,2.295490,0.112642,0.842836,1.640572,0.219431,0.249808,2.408699,0.047517,0.758355,1.721221,0.151780,0.424636,2.436964,0.130177
8.500000,-2.318719,-1.531185,97.004791,0.456906,2.192802,98.120682,-17.709286,7.087223,137.530731,22.071472,8.727726,140.906281,-21.513010,-1.743320,89.207314,17.190407,4.951035,84.528679,-22.715881,-2.703426,48.524998,14.125064,4.773571,45.967499,-23.964485,2.779396,9.838908,9.672703,6.760445,8.328762,-26.907005,16.494789,1.549929,14.352914,20.357826,2.488657,,0.425380,0.856467,0.208389,0.322483,1.108218,0.223877,0.495797,1.376317,0.613287,0.537329,0.928906,0.372890,0.489889,0.990584,0.154092,0.813775,1.740080,0.254597,0.647911,1.081640,0.230700,0.130369,2.290156,0.121165,0.853992,1.653233,0.223824,0.258586,2.391456,0.066854,0.762543,1.735939,0.150707,0.370585,2.421109,0.119313
9.000000,-2.457129,-1.431068,97.100349,0.628799,2.205040,98.215820,-17.874512,7.311932,137.678940,22.312531,8.974075,140.959824,-21.673203,-1.615700,89.233025,17.290466,5.074608,84.544792,-22.724300,-3.084805,48.537247,14.188357,4.368732,45.935867,-23.954464,2.386730,9.789996,9.680184,6.335876,8.307981,-26.893726,16.103600,1.544375,14.371753,19.957642,2.493458,,0.426469,0.862697,0.208950,0.322684,1.117089,0.234154,0.532689,1.386725,0.621181,0.534939,0.955559,0.381044,0.472895,0.994180,0.132547,0.790947,1.727034,0.260207,0.649933,1.087144,0.229352,0.132813,2.292057,0.132325,0.852952,1.662440,0.218430,0.285336,2.370582,0.095135,0.769925,1.751492,0.148685,0.336334,2.401360,0.106141
9.500000,-2.591249,-1.333336,97.192818,0.797791,2.210579,98.289177,-18.042074,7.532391,137.822876,22.559490,9.205803,140.980423,-21.822086,-1.486122,89.244781,17.369392,5.201775,84.535332,-22.736050,-3.471458,48.542294,14.256997,3.966515,45.898232,-23.943348,1.992886,9.745809,9.678413,5.921745,8.288089,-26.888317,15.712433,1.537836,14.389855,19.551384,2.474690,,0.427254,0.870303,0.211541,0.321351,1.121788,0.240643,0.578243,1.397871,0.633161,0.535227,0.977250,0.392636,0.444717,0.998932,0.120641,0.769294,1.718105,0.253902,0.636189,1.095064,0.231787,0.149853,2.285342,0.133566,0.837257,1.669507,0.205962,0.312786,2.346598,0.114552,0.775396,1.762135,0.139577,0.327935,2.375070,0.101062
10.000000,-2.721255,-1.237656,97.282936,0.966845,2.213730,98.353584,-18.208412,7.745937,137.961502,22.814053,9.433403,140.984299,-21.966114,-1.359383,89.251831,17.442974,5.330978,84.519791,-22.760971,-3.850342,48.542904,14.328744,3.570152,45.860336,-23.919743,1.605400,9.705567,9.671739,5.514919,8.272904,-26.900337,15.319916,1.538148,14.404992,19.147156,2.446820,,0.432044,0.877600,0.214545,0.320661,1.128694,0.247003,0.635188,1.405438,0.649466,0.545847,1.000504,0.410265,0.418087,0.997200,0.120242,0.752455,1.707969,0.247625,0.613077,1.093590,0.237287,0.180894,2.274098,0.139162,0.807428,1.669698,0.188886,0.348036,2.316892,0.134304,0.781378,1.767858,0.129372,0.346793,2.344985,0.100591
10.500000,-2.848209,-1.144516,97.367409,1.130847,2.214130,98.402641,-18.373585,7.951962,138.087845,23.075275,9.642395,140.962601,-22.103905,-1.244629,89.251053,17.500187,5.448784,84.495308,-22.802990,-4.201862,48.543877,14.414411,3.214764,45.836342,-23.898663,1.226845,9.675116,9.660187,5.128429,8.267612,-26.922722,14.932533,1.537523,14.420259,18.745453,2.410839,,0.436567,0.885291,0.219455,0.320354,1.130999,0.250774,0.687111,1.412493,0.669134,0.553157,1.011552,0.427375,0.393056,0.995371,0.131574,0.752131,1.696169,0.238028,0.588642,1.081288,0.243525,0.216960,2.267718,0.143261,0.770111,1.663517,0.171238,0.377868,2.290023,0.140278,0.785479,1.766024,0.111599,0.383765,2.311977,0.111411
11.000000,-2.972313,-1.053585,97.446877,1.295844,2.211880,98.444153,-18.540073,8.147179,138.200302,23.343975,9.843529,140.924576,-22.240898,-1.143688,89.250175,17.558464,5.557957,84.469765,-22.867249,-4.521156,48.546955,14.502316,2.880066,45.815899,-23.875214,0.860691,9.654956,9.652378,4.750511,8.270795,-26.962738,14.550156,1.544362,14.434030,18.345146,2.372246,,0.444422,0.891480,0.223423,0.319075,1.135807,0.253286,0.737467,1.413980,0.689273,0.568702,1.023523,0.444639,0.375825,0.984148,0.154460,0.756613,1.693950,0.231183,0.558277,1.068649,0.249928,0.258627,2.246377,0.159680,0.722589,1.649285,0.163347,0.402433,2.258260,0.147292,0.787778,1.754199,0.093555,0.425856,2.277587,0.127000
11.500000,-3.093628,-0.964657,97.521004,1.453333,2.208618,98.478294,-18.701160,8.333206,138.298340,23.614765,10.021744,140.874084,-22.376633,-1.062698,89.248962,17.610336,5.642727,84.450562,-22.947281,-4.801201,48.554153,14.601930,2.604187,45.816727,-23.855003,0.506897,9.645080,9.641225,4.391476,8.285227,-27.009136,14.172981,1.550506,14.442250,17.953201,2.338819,,0.451830,0.897481,0.228588,0.319190,1.136041,0.253829,0.777775,1.414275,0.711676,0.573967,1.020752,0.455907,0.367542,0.971433,0.182603,0.776660,1.683243,0.226514,0.536524,1.038015,0.254621,0.291340,2.237877,0.171116,0.676449,1.627088,0.162646,0.418445,2.231922,0.143170,0.789483,1.736664,0.074764,0.460188,2.242713,0.138972
12.000000,-3.212152,-0.877262,97.588905,1.610936,2.202637,98.508415,-18.862301,8.505520,138.377319,23.886600,10.188843,140.815491,-22.514774,-1.004677,89.251976,17.667599,5.711578,84.433624,-23.043407,-5.038227,48.568264,14.700881,2.352886,45.820469,-23.845737,0.164684,9.649209,9.639601,4.037548,8.306004,-27.061584,13.805244,1.560696,14.449124,17.561531,2.308798,,0.460846,0.901584,0.231074,0.317783,1.138409,0.253106,0.808097,1.409367,0.729834,0.580537,1.018177,0.464294,0.361020,0.951800,0.214370,0.796690,1.686934,0.225305,0.516615,1.018380,0.255381,0.326283,2.213853,0.191215,0.628601,1.599418,0.176101,0.421914,2.204226,0.143142,0.788322,1.708085,0.065489,0.488621,2.209203,0.150913
12.500000,-3.327935,-0.791245,97.653152,1.759273,2.194469,98.537308,-19.016184,8.668968,138.444061,24.152531,10.329079,140.757919,-22.654835,-0.965874,89.260063,17.730614,5.749645,84.430344,-23.144585,-5.244354,48.585781,14.800733,2.153950,45.839054,-23.838249,-0.167912,9.660784,9.635303,3.692955,8.332170,-27.114418,13.439171,1.570743,14.442056,17.179115,2.289162,,0.469396,0.905596,0.234002,0.318089,1.136913,0.250429,0.832602,1.403694,0.749330,0.573913,1.003896,0.464243,0.358312,0.930980,0.242954,0.823389,1.679430,0.223799,0.507098,0.982878,0.254973,0.348734,2.201708,0.196504,0.586415,1.565369,0.191160,0.414602,2.181072,0.139129,0.787865,1.678496,0.069996,0.499087,2.176848,0.150049
13.000000,-3.439567,-0.706013,97.711098,1.905809,2.183208,98.564957,-19.166269,8.817249,138.490829,24.411915,10.456261,140.701569,-22.796738,-0.952785,89.273933,17.799988,5.770985,84.429420,-23.243507,-5.416420,48.611027,14.896548,1.972725,45.856598,-23.851101,-0.496758,9.685495,9.639948,3.348423,8.358923,-27.155537,13.083138,1.578337,14.433223,16.796623,2.274890,,0.477623,0.908690,0.233346,0.318585,1.137133,0.247026,0.846094,1.396262,0.761296,0.562543,0.989768,0.461600,0.343723,0.910522,0.266669,0.852082,1.684374,0.224051,0.508282,0.963296,0.249844,0.371890,2.180459,0.201951,0.550027,1.531699,0.204437,0.397245,2.159697,0.140567,0.786538,1.643032,0.083461,0.504626,2.147245,0.146698
13.500000,-3.548808,-0.621754,97.767128,2.042455,2.166817,98.594276,-19.309963,8.958374,138.529602,24.656181,10.554443,140.657135,-22.941589,-0.951664,89.294724,17.885277,5.763920,84.439362,-23.336239,-5.576237,48.636871,14.980947,1.818466,45.874607,-23.864067,-0.821766,9.713868,9.643183,3.001640,8.381814,-27.192970,12.724861,1.586723,14.405313,16.419914,2.267815,,0.485402,0.912199,0.232814,0.321065,1.134672,0.242120,0.859043,1.389251,0.774216,0.541811,0.970269,0.453043,0.328342,0.890394,0.282926,0.884951,1.679309,0.221206,0.513265,0.936820,0.246126,0.384722,2.165167,0.190493,0.517509,1.495497,0.213526,0.371106,2.140618,0.141973,0.787155,1.611413,0.098430,0.493225,2.120211,0.131020
14.000000,-3.651845,-0.538319,97.817574,2.175452,2.146801,98.623703,-19.446266,9.084106,138.551315,24.889046,10.639320,140.620239,-23.082794,-0.971218,89.319550,17.975647,5.744820,84.449646,-23.407322,-5.726582,48.667854,15.059104,1.669323,45.887680,-23.896816,-1.153934,9.749907,9.649898,2.650883,8.399500,-27.204552,12.373009,1.586126,14.376138,16.043221,2.264428,,0.491817,0.916866,0.229547,0.325916,1.133577,0.237146,0.861617,1.385876,0.779549,0.513502,0.951884,0.443621,0.298655,0.878689,0.288316,0.929191,1.681163,0.219433,0.527485,0.921563,0.240954,0.396087,2.149164,0.174214,0.495930,1.466386,0.207824,0.344357,2.124791,0.145035,0.792797,1.583583,0.104940,0.483211,2.096003,0.115248
14.500000,-3.753080,-0.455700,97.867210,2.299382,2.118744,98.654457,-19.577831,9.204674,138.569351,25.099945,10.695694,140.600876,-23.226677,-0.993908,89.349930,18.087482,5.706188,84.461143,-23.466713,-5.881378,48.697487,15.119416,1.516174,45.888325,-23.929626,-1.487556,9.786849,9.657301,2.290581,8.406727,-27.211685,12.017365,1.587234,14.330821,15.667274,2.260831,,0.497557,0.922360,0.226599,0.331044,1.131293,0.231873,0.863093,1.383927,0.785694,0.483618,0.934545,0.433200,0.271243,0.868416,0.286924,0.973932,1.675320,0.216270,0.535591,0.909845,0.239373,0.400891,2.133341,0.147360,0.476636,1.438759,0.198732,0.315991,2.109500,0.143700,0.801097,1.561654,0.106390,0.464133,2.075324,0.098446
15.000000,-3.846581,-0.375057,97.912712,2.418868,2.086761,98.685448,-19.700848,9.310219,138.576065,25.299332,10.739929,140.590546,-23.358295,-1.027309,89.380814,18.202690,5.662212,84.470795,-23.496529,-6.054375,48.729015,15.173572,1.356785,45.883156,-23.971069,-1.836315,9.823663,9.662183,1.925037,8.406261,-27.190971,11.661423,1.576298,14.286252,15.291153,2.257893,,0.502618,0.931016,0.223186,0.338235,1.130134,0.227067,0.852755,1.390183,0.787196,0.447065,0.919978,0.423825,0.243424,0.870364,0.274689,1.033600,1.670891,0.214603,0.538580,0.899772,0.240395,0.402470,2.122443,0.118145,0.475923,1.422580,0.171291,0.294070,2.097167,0.140175,0.821221,1.551515,0.093954,0.452673,2.056767,0.093790
15.500000,-3.938671,-0.295174,97.957771,2.531525,2.045547,98.715706,-19.819656,9.411919,138.582214,25.475002,10.758713,140.597504,-23.492153,-1.057938,89.414223,18.340168,5.608654,84.471924,-23.515858,-6.238953,48.759586,15.212628,1.170971,45.861794,-24.014294,-2.189278,9.860233,9.669987,1.549858,8.395802,-27.167183,11.303307,1.567245,14.237075,14.912117,2.249189,,0.506376,0.940538,0.220477,0.341524,1.129241,0.223282,0.836823,1.397873,0.789142,0.414368,0.910635,0.416411,0.226818,0.874015,0.260033,1.079802,1.659785,0.213738,0.531617,0.900456,0.244115,0.401630,2.109310,0.091627,0.479343,1.410148,0.144619,0.275591,2.084987,0.126177,0.843378,1.545081,0.079863,0.440101,2.041635,0.102953
