Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左股関節[x](cm),左股関節[y](cm),左股関節[z](cm),右股関節[x](cm),右股関節[y](cm),右股関節[z](cm),左膝関節[x](cm),左膝関節[y](cm),左膝関節[z](cm),右膝関節[x](cm),右膝関節[y](cm),右膝関節[z](cm),左足関節[x](cm),左足関節[y](cm),左足関節[z](cm),右足関節[x](cm),右足関節[y](cm),右足関節[z](cm),左第5MP[x](cm),左第5MP[y](cm),左第5MP[z](cm),右第5MP[x](cm),右第5MP[y](cm),右第5MP[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左股関節[x](cm),SD_左股関節[y](cm),SD_左股関節[z](cm),SD_右股関節[x](cm),SD_右股関節[y](cm),SD_右股関節[z](cm),SD_左膝関節[x](cm),SD_左膝関節[y](cm),SD_左膝関節[z](cm),SD_右膝関節[x](cm),SD_右膝関節[y](cm),SD_右膝関節[z](cm),SD_左足関節[x](cm),SD_左足関節[y](cm),SD_左足関節[z](cm),SD_右足関節[x](cm),SD_右足関節[y](cm),SD_右足関節[z](cm),SD_左第5MP[x](cm),SD_左第5MP[y](cm),SD_左第5MP[z](cm),SD_右第5MP[x](cm),SD_右第5MP[y](cm),SD_右第5MP[z](cm)
5.000000,1.076714,-0.905003,92.795769,-1.714712,1.333267,92.228348,-15.604322,-1.035046,134.063049,18.842697,3.617344,132.528412,-16.690067,-2.557899,84.022461,14.506437,-0.564690,80.754967,-16.587273,6.041950,47.959457,12.466858,13.306484,45.161674,-16.492838,11.948376,6.860150,8.858604,6.146275,6.005557,-23.614374,20.729469,1.806234,14.120377,14.311543,1.307698,,0.855201,1.264115,0.429341,0.530044,0.787580,0.127490,1.080570,1.641620,0.634783,0.820987,0.893622,0.294490,0.813294,1.659812,0.584073,0.415687,1.088723,0.174477,0.886994,1.591201,0.510510,0.807223,1.186441,0.248044,1.123954,1.625740,0.511423,0.697017,1.647782,0.105473,1.137807,1.715364,0.136253,0.574778,1.851254,0.134984
5.500000,0.977391,-0.892456,92.709656,-1.594683,1.334770,92.249184,-15.767565,-0.922859,133.961777,19.047850,3.741959,132.524796,-16.804752,-2.397724,83.908188,14.607336,-0.443142,80.766106,-16.523466,5.950905,47.792786,12.286629,13.292229,45.117393,-16.347942,11.785034,6.701746,8.854094,5.917698,6.006686,-23.574564,20.492310,1.815368,14.116083,14.059498,1.334157,,0.849317,1.265674,0.431167,0.533268,0.777843,0.136014,1.075620,1.643942,0.640589,0.828901,0.893807,0.302098,0.807956,1.668991,0.580211,0.413977,1.077537,0.183889,0.896548,1.582914,0.514137,0.798733,1.181941,0.249354,1.115965,1.621024,0.498059,0.696357,1.627457,0.094953,1.129300,1.702941,0.123194,0.572516,1.830716,0.131630
6.000000,0.875089,-0.878517,92.625031,-1.472817,1.335342,92.275101,-15.935375,-0.808136,133.859451,19.253008,3.868160,132.524902,-16.921488,-2.237804,83.799095,14.707771,-0.321182,80.783501,-16.460810,5.853634,47.631958,12.121637,13.273064,45.082901,-16.205944,11.622250,6.549750,8.857471,5.667812,6.018557,-23.536156,20.257454,1.827900,14.115406,13.785480,1.363553,,0.844442,1.267261,0.431426,0.536676,0.768536,0.144877,1.072700,1.646399,0.645474,0.837560,0.895943,0.308180,0.804610,1.677194,0.571521,0.412601,1.066737,0.193507,0.903365,1.574926,0.511974,0.788643,1.176292,0.254491,1.107991,1.616428,0.479295,0.696460,1.597553,0.093835,1.121464,1.690909,0.109923,0.570984,1.800034,0.127203
6.500000,0.768518,-0.862160,92.541641,-1.347746,1.334389,92.309570,-16.107704,-0.689518,133.755875,19.456232,3.996490,132.530899,-17.041170,-2.078537,83.695480,14.806999,-0.199165,80.812080,-16.398771,5.745041,47.478695,11.990839,13.240143,45.063469,-16.072817,11.462700,6.409153,8.873102,5.403202,6.041636,-23.499023,20.028816,1.845115,14.119810,13.498646,1.394573,,0.839968,1.269517,0.429884,0.539905,0.758680,0.153171,1.071912,1.649614,0.649002,0.847703,0.899479,0.314142,0.803117,1.684170,0.559222,0.411881,1.055861,0.205039,0.907381,1.567899,0.506354,0.768208,1.168465,0.257660,1.097844,1.610754,0.457722,0.690343,1.573101,0.095176,1.114183,1.679448,0.096109,0.566092,1.777926,0.121646
7.000000,0.658046,-0.842999,92.462837,-1.221128,1.332211,92.351257,-16.284634,-0.566456,133.653473,19.656588,4.125839,132.542389,-17.162228,-1.923458,83.602882,14.905514,-0.077423,80.849564,-16.342300,5.626080,47.338413,11.882652,13.196819,45.055656,-15.950882,11.301552,6.283146,8.897638,5.129742,6.073032,-23.465023,19.803726,1.866807,14.127649,13.204262,1.425473,,0.834740,1.272106,0.421811,0.543932,0.749515,0.160562,1.070661,1.654363,0.647982,0.858940,0.904743,0.319193,0.801946,1.688411,0.537589,0.411489,1.044385,0.217580,0.906279,1.560637,0.487072,0.749297,1.156898,0.265229,1.082733,1.604234,0.425105,0.692400,1.558988,0.090802,1.107095,1.669651,0.082561,0.563870,1.765187,0.117164
7.500000,0.543541,-0.822033,92.387611,-1.092857,1.328236,92.399330,-16.466240,-0.440315,133.550644,19.853735,4.255493,132.558838,-17.285316,-1.770172,83.520119,15.003645,0.042435,80.895958,-16.291895,5.500572,47.209961,11.800673,13.136803,45.056141,-15.840260,11.142754,6.169348,8.928596,4.855709,6.105075,-23.433458,19.585243,1.888837,14.138563,12.911900,1.450943,,0.832639,1.274699,0.412521,0.547409,0.740832,0.166930,1.073322,1.658657,0.644948,0.869902,0.911966,0.322698,0.803612,1.692308,0.511952,0.410678,1.032951,0.229053,0.906283,1.556188,0.463346,0.723581,1.144423,0.270315,1.072465,1.594974,0.389407,0.687511,1.540521,0.083972,1.102049,1.657263,0.070051,0.561538,1.749091,0.111696
8.000000,0.425748,-0.798450,92.317581,-0.963701,1.321880,92.454216,-16.650093,-0.310677,133.449890,20.047163,4.385452,132.580200,-17.410112,-1.621361,83.448738,15.100260,0.159348,80.951561,-16.249104,5.366127,47.096165,11.748394,13.052692,45.062630,-15.747688,10.985806,6.072358,8.961744,4.594082,6.132516,-23.404497,19.374718,1.910901,14.151453,12.635509,1.470226,,0.829512,1.278681,0.400096,0.550930,0.731494,0.172443,1.076116,1.664521,0.639437,0.881308,0.919367,0.324942,0.805553,1.693349,0.483098,0.410753,1.020553,0.241375,0.899378,1.551413,0.436119,0.694197,1.126901,0.275289,1.055658,1.585883,0.352906,0.683721,1.525579,0.078054,1.096726,1.648933,0.060187,0.559615,1.735798,0.109005
8.500000,0.304904,-0.772816,92.256454,-0.833773,1.313778,92.514122,-16.836493,-0.178284,133.354202,20.237513,4.514351,132.605637,-17.534975,-1.480022,83.393501,15.197371,0.274082,81.013680,-16.219658,5.224064,47.001225,11.714985,12.953003,45.073387,-15.674129,10.825020,5.992458,8.997839,4.340034,6.157509,-23.380463,19.169029,1.930688,14.164597,12.370201,1.483123,,0.827385,1.282984,0.380213,0.554711,0.724008,0.176778,1.079084,1.671080,0.627046,0.892907,0.928638,0.327369,0.808055,1.691263,0.445168,0.410780,1.008399,0.252001,0.889697,1.548411,0.396005,0.667480,1.111978,0.278132,1.040048,1.574421,0.309902,0.681621,1.513494,0.073103,1.093184,1.640280,0.051787,0.558062,1.725128,0.109031
9.000000,0.181683,-0.745781,92.199333,-0.704311,1.302540,92.579704,-17.024433,-0.043549,133.259079,20.421108,4.641567,132.635803,-17.660889,-1.341820,83.348068,15.294357,0.383430,81.083488,-16.198341,5.077633,46.918636,11.708036,12.824753,45.085693,-15.614300,10.665337,5.924711,9.031532,4.102779,6.172733,-23.359268,18.967712,1.948728,14.180260,12.124397,1.487949,,0.826907,1.287808,0.362096,0.558028,0.716454,0.180275,1.083877,1.678145,0.614435,0.902108,0.938374,0.327614,0.811490,1.689912,0.409581,0.411352,0.994730,0.260967,0.883762,1.546237,0.359330,0.631905,1.093946,0.279613,1.028646,1.562561,0.269211,0.678964,1.503592,0.071475,1.091141,1.631498,0.046277,0.558470,1.715972,0.109682
9.500000,0.056462,-0.716560,92.153267,-0.574768,1.288864,92.649620,-17.212709,0.092728,133.171982,20.603498,4.766880,132.669113,-17.787416,-1.213257,83.320145,15.389986,0.488853,81.158417,-16.192598,4.923386,46.856911,11.718775,12.675575,45.099018,-15.577896,10.500107,5.875913,9.062885,3.878513,6.180888,-23.343615,18.770569,1.962575,14.194740,11.895279,1.485795,,0.825858,1.293605,0.337872,0.561630,0.709209,0.184003,1.088355,1.685640,0.595890,0.912196,0.947232,0.328051,0.814816,1.682425,0.369419,0.413005,0.980628,0.270066,0.866385,1.543082,0.317378,0.602084,1.074104,0.280190,1.009284,1.548236,0.229716,0.677303,1.495007,0.074064,1.087750,1.624187,0.044360,0.558122,1.707485,0.111503
10.000000,-0.069808,-0.686611,92.116226,-0.445642,1.272015,92.724060,-17.399948,0.230221,133.090836,20.779451,4.888813,132.706680,-17.913059,-1.093594,83.307190,15.487612,0.588902,81.238846,-16.202295,4.763618,46.812298,11.747688,12.501423,45.111385,-15.559458,10.327854,5.840840,9.091644,3.668591,6.181224,-23.333641,18.573364,1.971736,14.210398,11.683388,1.478227,,0.825971,1.299762,0.311409,0.565078,0.704210,0.187224,1.091351,1.693335,0.573491,0.920165,0.957800,0.329201,0.817398,1.676603,0.326851,0.415001,0.966154,0.276385,0.858605,1.542204,0.272059,0.572813,1.059635,0.278569,1.000819,1.535430,0.190408,0.678009,1.481683,0.081545,1.088669,1.617290,0.042751,0.558953,1.692329,0.111574
10.500000,-0.197147,-0.655678,92.084869,-0.317937,1.251610,92.802643,-17.586445,0.369072,133.013306,20.950983,5.006489,132.747894,-18.039518,-0.979134,83.304291,15.584909,0.682278,81.323227,-16.221691,4.600338,46.779697,11.791744,12.301842,45.122299,-15.554478,10.153111,5.816479,9.114592,3.468040,6.173923,-23.328049,18.376747,1.978841,14.226633,11.482861,1.466023,,0.826602,1.306417,0.287211,0.568921,0.698805,0.191336,1.095205,1.701215,0.551300,0.927579,0.966771,0.328414,0.820366,1.669033,0.289080,0.419536,0.949908,0.281885,0.850098,1.538045,0.234518,0.539064,1.039137,0.276669,0.989555,1.521297,0.154999,0.680613,1.474815,0.088292,1.088160,1.610843,0.042885,0.560505,1.684783,0.111807
11.000000,-0.324109,-0.624275,92.067528,-0.190510,1.228951,92.884171,-17.770216,0.506393,132.948471,21.121344,5.121044,132.791428,-18.165356,-0.878838,83.318489,15.681805,0.771294,81.410606,-16.259081,4.428764,46.767090,11.848625,12.083607,45.133099,-15.569832,9.964146,5.806476,9.133547,3.277206,6.160614,-23.329721,18.175514,1.979656,14.240582,11.294701,1.449135,,0.826984,1.313049,0.258457,0.573231,0.694614,0.196136,1.096749,1.707662,0.522318,0.935419,0.975197,0.328496,0.822163,1.658754,0.251484,0.424814,0.933708,0.287017,0.840172,1.533893,0.198336,0.513486,1.019460,0.274270,0.980229,1.506536,0.129011,0.684493,1.463229,0.094359,1.088572,1.602983,0.043675,0.561821,1.671494,0.110324
11.500000,-0.450685,-0.592728,92.056496,-0.064901,1.202049,92.969627,-17.951227,0.644218,132.888458,21.284309,5.228359,132.839478,-18.291019,-0.786366,83.341934,15.779949,0.852451,81.500504,-16.307503,4.255329,46.764526,11.913710,11.843311,45.141884,-15.595034,9.768265,5.803532,9.148397,3.086914,6.144579,-23.335733,17.970879,1.977644,14.256985,11.107464,1.433600,,0.827167,1.320214,0.233169,0.577432,0.692210,0.203310,1.095948,1.714619,0.494485,0.940781,0.984742,0.329061,0.823255,1.649997,0.218099,0.432337,0.916034,0.290764,0.836468,1.529041,0.168280,0.489898,1.005829,0.272693,0.975868,1.495559,0.105376,0.691048,1.446661,0.097119,1.091258,1.598035,0.044890,0.564397,1.652571,0.106314
12.000000,-0.576769,-0.561131,92.053490,0.059910,1.172199,93.058449,-18.129793,0.780540,132.836609,21.446348,5.330265,132.890823,-18.416552,-0.703316,83.374580,15.878405,0.927975,81.592857,-16.366510,4.076233,46.772705,11.985838,11.585274,45.151089,-15.629835,9.564045,5.807855,9.159555,2.896008,6.126548,-23.346565,17.761566,1.973469,14.271330,10.921623,1.415840,,0.828258,1.326770,0.209600,0.582592,0.689545,0.211746,1.096152,1.719442,0.465671,0.947949,0.991842,0.328232,0.824063,1.637934,0.189641,0.441995,0.897645,0.294398,0.832653,1.517600,0.147848,0.467530,0.983693,0.269667,0.969817,1.479542,0.087227,0.698459,1.433784,0.099746,1.091418,1.588548,0.046120,0.566895,1.639701,0.102652
12.500000,-0.700543,-0.530560,92.061554,0.183201,1.139675,93.149925,-18.302986,0.914238,132.796890,21.604664,5.425549,132.945190,-18.541998,-0.635017,83.416466,15.976570,0.997265,81.686234,-16.436798,3.890453,46.791168,12.064779,11.311630,45.161098,-15.673040,9.344212,5.816766,9.166964,2.703205,6.107976,-23.363558,17.541954,1.965461,14.284719,10.733967,1.399623,,0.827422,1.333421,0.187898,0.587961,0.688161,0.222469,1.090782,1.722865,0.434581,0.954049,0.998785,0.328166,0.823460,1.630093,0.167953,0.452312,0.878374,0.298722,0.832082,1.508515,0.135713,0.452848,0.963501,0.269479,0.967608,1.471268,0.078266,0.706950,1.417561,0.097614,1.093777,1.583137,0.047907,0.570534,1.624120,0.098739
13.000000,-0.823787,-0.500080,92.074249,0.305233,1.104263,93.244232,-18.474203,1.047344,132.761719,21.759647,5.513176,133.003494,-18.667326,-0.573997,83.463654,16.073761,1.060917,81.780556,-16.514721,3.703247,46.815220,12.142414,11.028896,45.172329,-15.719872,9.118362,5.828849,9.173643,2.501289,6.092859,-23.382944,17.318741,1.956497,14.297762,10.537109,1.386351,,0.826751,1.339914,0.171027,0.594345,0.687986,0.235570,1.084930,1.725708,0.406411,0.962459,1.007438,0.328704,0.822507,1.620990,0.151157,0.465466,0.859023,0.303005,0.833231,1.496823,0.129135,0.443743,0.945631,0.269842,0.966690,1.461954,0.070244,0.715549,1.400047,0.093728,1.095867,1.576912,0.050444,0.574058,1.607578,0.094977
13.500000,-0.944770,-0.470745,92.094604,0.426247,1.066147,93.341560,-18.640863,1.176884,132.736938,21.913280,5.593510,133.065659,-18.792433,-0.525990,83.514610,16.171858,1.119049,81.876579,-16.598333,3.508492,46.844212,12.222504,10.733601,45.186584,-15.767241,8.881195,5.841370,9.179060,2.290047,6.080583,-23.405479,17.086609,1.946747,14.309219,10.331886,1.374263,,0.826181,1.345165,0.157195,0.601442,0.688021,0.250284,1.077659,1.725342,0.378381,0.971631,1.014176,0.328350,0.821035,1.612196,0.139997,0.479008,0.838165,0.308473,0.835336,1.480235,0.126948,0.436708,0.920882,0.271127,0.966707,1.451642,0.065524,0.724699,1.380968,0.092201,1.096468,1.567679,0.052578,0.578162,1.592419,0.092635
14.000000,-1.063878,-0.442226,92.120430,0.545318,1.025932,93.441498,-18.804312,1.303818,132.719818,22.063837,5.664040,133.132278,-18.918600,-0.488461,83.567139,16.267761,1.171417,81.972649,-16.684422,3.311142,46.874336,12.299650,10.432873,45.204838,-15.813898,8.635799,5.852673,9.184856,2.067253,6.073987,-23.430687,16.847610,1.936568,14.318550,10.114464,1.366260,,0.824364,1.350263,0.149156,0.608725,0.688850,0.267202,1.068629,1.724040,0.353666,0.981433,1.022278,0.329442,0.818522,1.606894,0.132656,0.492631,0.817749,0.315814,0.835486,1.465881,0.125425,0.437137,0.897000,0.275758,0.966688,1.446907,0.062515,0.731379,1.366158,0.087288,1.097792,1.562762,0.055264,0.581486,1.582999,0.092361
14.500000,-1.181952,-0.413963,92.149094,0.663568,0.984005,93.543594,-18.966328,1.428879,132.706314,22.211966,5.727688,133.203217,-19.044069,-0.459011,83.620972,16.362238,1.220333,82.069847,-16.775280,3.111492,46.906445,12.372274,10.129074,45.227013,-15.857445,8.385414,5.863151,9.191881,1.835777,6.072011,-23.455826,16.605255,1.926559,14.325859,9.888271,1.359604,,0.822815,1.354843,0.143305,0.616670,0.690057,0.285606,1.059154,1.721032,0.331994,0.993198,1.030828,0.331747,0.815978,1.599883,0.127581,0.507149,0.797174,0.324066,0.837019,1.449379,0.122798,0.443230,0.873904,0.281991,0.969259,1.439605,0.060338,0.737270,1.348485,0.083887,1.098386,1.555230,0.057852,0.584749,1.570700,0.093394
15.000000,-1.297122,-0.387100,92.182755,0.779903,0.939884,93.648407,-19.123556,1.550034,132.702820,22.358311,5.780792,133.279129,-19.170534,-0.444283,83.671501,16.455395,1.263641,82.167984,-16.862957,2.905540,46.936005,12.440205,9.820339,45.254791,-15.894064,8.127300,5.869190,9.200859,1.589352,6.076492,-23.480482,16.355385,1.918071,14.332312,9.647396,1.356583,,0.820605,1.357953,0.140145,0.625183,0.691519,0.304816,1.048062,1.715437,0.312803,1.005300,1.039419,0.334658,0.813166,1.596720,0.123624,0.520850,0.775214,0.334476,0.835256,1.433291,0.118679,0.450923,0.846874,0.289988,0.971098,1.434855,0.060067,0.741413,1.330622,0.083996,1.098408,1.548266,0.059736,0.587158,1.561065,0.095179
15.500000,-1.411356,-0.360264,92.217461,0.894961,0.895031,93.754593,-19.280733,1.668964,132.701706,22.502766,5.826412,133.359100,-19.297203,-0.435280,83.720612,16.545944,1.304058,82.266281,-16.949678,2.698669,46.963963,12.500515,9.512665,45.286709,-15.926662,7.868237,5.872911,9.211739,1.336365,6.085522,-23.504953,16.104340,1.910624,14.335409,9.399731,1.354422,,0.818203,1.360883,0.138956,0.633635,0.693465,0.324602,1.038333,1.709218,0.298450,1.018292,1.049766,0.340302,0.809887,1.594507,0.118633,0.533423,0.754509,0.346431,0.832848,1.419850,0.113188,0.463590,0.820227,0.299976,0.973773,1.431607,0.060746,0.743022,1.315619,0.084243,1.098616,1.542746,0.061057,0.588734,1.554236,0.098491
